Epoch,Classical_Loss_Digitized
0,1.4732753168158765
1,1.471225455610148
2,1.4664939145191893
3,1.4605775146079902
4,1.4571610792651093
5,1.4519799825520727
6,1.445147111866311
7,1.441983796702755
8,1.4390228860722583
9,1.4360619754417616
10,1.433101064811265
11,1.4295355079150402
12,1.42406921136643
13,1.4209006141905776
14,1.4184963072173007
15,1.4130300106686913
16,1.4093913416253028
17,1.4073414804195743
18,1.4026509718195315
19,1.398954006849646
20,1.3969041456439175
21,1.3954204319132604
22,1.3931663740059588
23,1.3883833645259256
24,1.385961020553714
25,1.3844274816555164
26,1.381694333381212
27,1.3789611851069075
28,1.3762280368326028
29,1.374840398709481
30,1.3734738245723288
31,1.3721072504351763
32,1.3690044541917707
33,1.3663483787730608
34,1.3656650917044848
35,1.3640123519787541
36,1.3619624907730257
37,1.359912629567297
38,1.3578627683615685
39,1.3558170296238967
40,1.3551337425553205
41,1.3541537579051814
42,1.3527871837680292
43,1.3520119435599742
44,1.3511259732833425
45,1.34975939914619
46,1.3483928250090378
47,1.3470262508718855
48,1.345659676734733
49,1.3446964077796637
50,1.3440033510703933
51,1.3428645392894332
52,1.3417257275084726
53,1.3405869157275125
54,1.3394481039465522
55,1.338452809788971
56,1.337769522720395
57,1.3370862356518187
58,1.336524210644804
59,1.336524210644804
60,1.335692413826612
61,1.3343258396894597
62,1.3329592655523075
63,1.3322364594863325
64,1.3322364594863325
65,1.3316199391032093
66,1.3309366520346333
67,1.3302533649660568
68,1.3297442465673526
69,1.3292887218549687
70,1.3288331971425846
71,1.3283776724302006
72,1.3279487083278612
73,1.3279487083278612
74,1.3276142310652594
75,1.3269309439966834
76,1.326247656928107
77,1.3257246784522607
78,1.3254969160960686
79,1.3252691537398764
80,1.3250413913836845
81,1.3248136290274926
82,1.3242918100958858
83,1.3236609571693898
84,1.3236609571693898
85,1.3236609571693898
86,1.3236609571693898
87,1.3232331526112904
88,1.322777627898906
89,1.3223221031865222
90,1.321866578474138
91,1.3215170815901542
92,1.3215170815901542
93,1.3215170815901542
94,1.3215170815901542
95,1.3215170815901542
96,1.321277305779069
97,1.3208217810666847
98,1.3203662563543008
99,1.3199107316419167
100,1.3194552069295327
101,1.3193732060109185
102,1.3193732060109185
103,1.3193732060109185
104,1.3193732060109185
105,1.3193732060109185
106,1.3193732060109185
107,1.3193732060109185
108,1.3193732060109185
109,1.3193732060109185
110,1.3190949634407851
111,1.318411676372209
112,1.3183012682213007
113,1.3183012682213007
114,1.3183012682213007
115,1.3181416467065805
116,1.3179138843503884
117,1.3176861219941962
118,1.317458359638004
119,1.3172305972818121
120,1.3172293304316827
121,1.3172293304316827
122,1.3172293304316827
123,1.3172293304316827
124,1.3172293304316827
125,1.3172293304316827
126,1.3172293304316827
127,1.3172293304316827
128,1.3172293304316827
129,1.3172293304316827
130,1.3172293304316827
131,1.3172293304316827
132,1.3172293304316827
133,1.3172293304316827
134,1.3172293304316827
135,1.3172293304316827
136,1.3172293304316827
137,1.3172293304316827
138,1.3172293304316827
139,1.3172293304316827
140,1.3172293304316827
141,1.3172293304316827
142,1.3172293304316827
143,1.3171503248688896
144,1.3169795031017455
145,1.3168086813346016
146,1.3166378595674575
147,1.3164670378003134
148,1.3162962160331695
149,1.3161573926420649
150,1.3161573926420649
151,1.3161573926420649
152,1.3161573926420649
153,1.3161573926420649
154,1.3161573926420649
155,1.3161573926420649
156,1.3161573926420649
157,1.3161573926420649
158,1.3161573926420649
159,1.3161573926420649
160,1.3161573926420649
161,1.3161573926420649
162,1.3157221695633594
163,1.315085454852447
164,1.315085454852447
165,1.315085454852447
166,1.315085454852447
167,1.315085454852447
168,1.315085454852447
169,1.315085454852447
170,1.315085454852447
171,1.315085454852447
172,1.315085454852447
173,1.315085454852447
174,1.315085454852447
175,1.315085454852447
176,1.315085454852447
177,1.315085454852447
178,1.315085454852447
179,1.315085454852447
180,1.315085454852447
181,1.315085454852447
182,1.315085454852447
183,1.315085454852447
184,1.315085454852447
185,1.315085454852447
186,1.315085454852447
187,1.315085454852447
188,1.315085454852447
189,1.315085454852447
190,1.315085454852447
191,1.315085454852447
192,1.315085454852447
193,1.315085454852447
194,1.315085454852447
195,1.315085454852447
196,1.315085454852447
197,1.315085454852447
198,1.315085454852447
199,1.315085454852447
200,1.315085454852447
201,1.315085454852447
202,1.315085454852447
203,1.315085454852447
204,1.315085454852447
205,1.315085454852447
206,1.315085454852447
207,1.315085454852447
208,1.315085454852447
209,1.315085454852447
210,1.315085454852447
211,1.315085454852447
212,1.315085454852447
