Epoch,Classical_Loss_Digitized
0,1.4288633678130664
1,1.4277568441646191
2,1.4247202111654969
3,1.4206314894030234
4,1.4162053948092348
5,1.4126048622556984
6,1.4097770795985556
7,1.4077649375227144
8,1.4051455478659882
9,1.4014571357044978
10,1.3998603998239394
11,1.3981307668825678
12,1.3944423547210767
13,1.3917461887412779
14,1.3895714077058052
15,1.3877272016250601
16,1.3862776199314544
17,1.385171096283007
18,1.3822827820059715
19,1.3799183036436453
20,1.378442938779049
21,1.3763563563667236
22,1.3744307495394197
23,1.3733242258909724
24,1.3724725616645368
25,1.371509558542187
26,1.3689276700291437
27,1.3671622217967334
28,1.366055698148286
29,1.3647675964986858
30,1.3634766522421642
31,1.3621857079856423
32,1.3613633737048003
33,1.3605230799060501
34,1.359416556257603
35,1.3580483753105559
36,1.3567285964897562
37,1.356359755273607
38,1.3555690981639645
39,1.3544625745155172
40,1.35335605086707
41,1.3522495272186228
42,1.3511430035701757
43,1.3506748889758118
44,1.3503060477596627
45,1.3499372065435136
46,1.349299910152176
47,1.348562227719878
48,1.34782454528758
49,1.3470868628552817
50,1.3463570909623177
51,1.3459882497461686
52,1.3456194085300197
53,1.3452505673138706
54,1.3447730586298448
55,1.344281270341646
56,1.3437894820534473
57,1.3432976937652485
58,1.3428277247329752
59,1.342458883516826
60,1.342090042300677
61,1.3417212010845279
62,1.341352359868379
63,1.3409835186522299
64,1.3406146774360808
65,1.3402458362199317
66,1.3398769950037825
67,1.3395081537876337
68,1.33942136349985
69,1.3393491078554856
70,1.3389802666393367
71,1.3386114254231876
72,1.3382425842070385
73,1.3378737429908893
74,1.3375049017747402
75,1.3371360605585914
76,1.3371068174992493
77,1.3371068174992493
78,1.3371068174992493
79,1.3368179686942954
80,1.336501829825448
81,1.3363788827533984
82,1.3362559356813488
83,1.3361329886092992
84,1.3360100415372493
85,1.3359495444989489
86,1.3359495444989489
87,1.3356031484655533
88,1.3352343072494044
89,1.3348654660332553
90,1.3347922714986487
91,1.3347922714986487
92,1.3347922714986487
93,1.3347922714986487
94,1.3347922714986487
95,1.3347922714986487
96,1.3345981235208124
97,1.3342292823046633
98,1.3342136349984983
99,1.3340702363725154
100,1.3337013951563663
101,1.3336349984983482
102,1.3336349984983482
103,1.3336349984983482
104,1.3336349984983482
105,1.3336349984983482
106,1.3336349984983482
107,1.3336349984983482
108,1.3336349984983482
109,1.3336349984983482
110,1.3335849329974911
111,1.3334619859254415
112,1.3333390388533917
113,1.333216091781342
114,1.3330931447092924
115,1.332797868915332
116,1.332477725498048
117,1.332477725498048
118,1.332477725498048
119,1.332477725498048
120,1.332477725498048
121,1.332477725498048
122,1.332477725498048
123,1.332477725498048
124,1.332477725498048
125,1.332477725498048
126,1.332477725498048
127,1.332477725498048
128,1.332477725498048
129,1.332477725498048
130,1.332477725498048
131,1.332477725498048
132,1.332477725498048
133,1.332477725498048
134,1.332477725498048
135,1.332477725498048
136,1.332477725498048
137,1.332477725498048
138,1.332477725498048
139,1.332477725498048
140,1.332477725498048
141,1.332477725498048
142,1.332477725498048
143,1.332307135365711
144,1.3319382941495619
145,1.3318990889978977
146,1.3318990889978977
147,1.3318990889978977
148,1.3318990889978977
149,1.3318990889978977
150,1.3318990889978977
151,1.3318990889978977
152,1.3318990889978977
153,1.3318990889978977
154,1.3318990889978977
155,1.3318990889978977
156,1.3318990889978977
157,1.331856876112207
158,1.3317339290401573
159,1.3316109819681077
160,1.3314880348960578
161,1.3313650878240082
162,1.3315553877351147
163,1.3318990889978977
164,1.3318990889978977
165,1.3318990889978977
166,1.3318990889978977
167,1.3317846783920104
168,1.3316617313199608
169,1.3315387842479112
170,1.3314158371758613
171,1.3313204524977476
172,1.3313204524977476
173,1.3313204524977476
174,1.3313204524977476
175,1.3313204524977476
176,1.3313204524977476
177,1.3313204524977476
178,1.3313204524977476
179,1.3313204524977476
180,1.3313204524977476
181,1.3313204524977476
182,1.3313204524977476
183,1.3313204524977476
184,1.3313204524977476
185,1.3313204524977476
186,1.3313204524977476
187,1.3313204524977476
188,1.3313204524977476
189,1.3313204524977476
190,1.3313204524977476
191,1.3313204524977476
192,1.3313204524977476
193,1.3313204524977476
194,1.3313204524977476
195,1.3313204524977476
196,1.3313204524977476
197,1.3313204524977476
198,1.3313204524977476
199,1.3313204524977476
200,1.3313204524977476
201,1.3313204524977476
202,1.3313204524977476
203,1.3313204524977476
204,1.3313204524977476
205,1.3313204524977476
206,1.3313204524977476
207,1.3313204524977476
208,1.3313204524977476
209,1.3313204524977476
210,1.3313204524977476
211,1.3313204524977476
212,1.3313204524977476
213,1.3313204524977476
214,1.3313204524977476
215,1.3313204524977476
216,1.3313204524977476
217,1.3313204524977476
218,1.3313204524977476
219,1.3313204524977476
220,1.3313204524977476
221,1.3313204524977476
222,1.3313204524977476
223,1.3313204524977476
224,1.3313204524977476
225,1.3313204524977476
226,1.3313204524977476
227,1.3313204524977476
228,1.3313204524977476
229,1.3313204524977476
230,1.3313204524977476
231,1.3313204524977476
232,1.3313204524977476
233,1.3313204524977476
234,1.3313204524977476
235,1.3313204524977476
236,1.3313204524977476
237,1.3313204524977476
238,1.3313204524977476
239,1.3313204524977476
240,1.3313204524977476
241,1.3313204524977476
242,1.3313204524977476
243,1.3313204524977476
244,1.3313204524977476
245,1.3313204524977476
246,1.3313204524977476
247,1.3313204524977476
248,1.3313204524977476
249,1.3313204524977476
250,1.3313204524977476
251,1.3313204524977476
252,1.3313204524977476
253,1.3313204524977476
254,1.3313204524977476
255,1.3313204524977476
256,1.3313204524977476
257,1.3313204524977476
258,1.3313204524977476
259,1.3313204524977476
260,1.3313204524977476
261,1.3313204524977476
262,1.3313204524977476
263,1.3313204524977476
264,1.3313204524977476
265,1.3313204524977476
266,1.3313204524977476
267,1.3313204524977476
268,1.3313204524977476
269,1.3313204524977476
270,1.3313204524977476
271,1.3313204524977476
272,1.3313204524977476
273,1.3313204524977476
274,1.3313204524977476
275,1.3313204524977476
276,1.3313204524977476
277,1.3313204524977476
278,1.3313204524977476
279,1.3313204524977476
280,1.3313204524977476
281,1.3313204524977476
282,1.3313204524977476
283,1.3313204524977476
284,1.3313204524977476
285,1.3313204524977476
286,1.3313204524977476
287,1.3313204524977476
288,1.3313204524977476
289,1.3313204524977476
290,1.3313204524977476
291,1.3313204524977476
292,1.3313204524977476
293,1.3313204524977476
294,1.3313204524977476
295,1.3313204524977476
296,1.3313204524977476
297,1.3313204524977476
298,1.3313204524977476
299,1.3313204524977476
300,1.3313204524977476
301,1.3313204524977476
302,1.3313204524977476
303,1.3313204524977476
304,1.3313204524977476
305,1.3313204524977476
306,1.3313204524977476
307,1.3313204524977476
308,1.3313204524977476
309,1.3313204524977476
310,1.3313204524977476
311,1.3313204524977476
312,1.3313204524977476
313,1.3313204524977476
314,1.3313204524977476
315,1.3313204524977476
316,1.3313204524977476
317,1.3313204524977476
318,1.3313204524977476
319,1.3313204524977476
320,1.3313204524977476
321,1.3313204524977476
322,1.3313204524977476
323,1.3313204524977476
324,1.3313204524977476
325,1.3313204524977476
326,1.3313204524977476
327,1.3313204524977476
328,1.3313204524977476
329,1.3313204524977476
330,1.3313204524977476
331,1.3313204524977476
332,1.3313204524977476
333,1.3313204524977476
334,1.3313204524977476
335,1.3313204524977476
336,1.3313204524977476
337,1.3313204524977476
338,1.3313204524977476
339,1.3313204524977476
340,1.3313204524977476
341,1.3313204524977476
342,1.3313204524977476
343,1.3313204524977476
344,1.3313204524977476
345,1.3313204524977476
346,1.3313204524977476
347,1.3313204524977476
348,1.3313204524977476
