Epoch,Classical_Loss_Digitized
0,1.3925714749178806
1,1.3925714749178806
2,1.3924143929418702
3,1.392153759322884
4,1.3916734689638208
5,1.3912345252989011
6,1.390834283333015
7,1.390434041367129
8,1.3900337994012428
9,1.3896335574353569
10,1.3893630153573548
11,1.389122870177823
12,1.3888827249982916
13,1.3884810718805136
14,1.3880007815214503
15,1.387520491162387
16,1.3871686668479901
17,1.3869285216684584
18,1.3866883764889268
19,1.3864243752716237
20,1.386124193797209
21,1.3858240123227945
22,1.38552383084838
23,1.3852236493739654
24,1.3849234678995508
25,1.384630621516118
26,1.3843904763365862
27,1.384017439150152
28,1.3835371487910888
29,1.3835297457317821
30,1.3833799705617984
31,1.383019752792501
32,1.3826595350232034
33,1.3823327213637773
34,1.3820925761842457
35,1.381852431004714
36,1.3816122858251825
37,1.3813721406456507
38,1.3811319954661192
39,1.3808918502865875
40,1.3806517051070557
41,1.3804115599275242
42,1.3801714147479924
43,1.379931269568461
44,1.3796911243889292
45,1.3794509792093976
46,1.3792108340298659
47,1.3789706888503344
48,1.3787305436708026
49,1.378490398491271
50,1.3782502533117393
51,1.3780101081322078
52,1.377769962952676
53,1.3775298177731443
54,1.3775019262743833
55,1.3774262661301686
56,1.3771861209506369
57,1.3769459757711053
58,1.3767058305915736
59,1.376465685412042
60,1.3762255402325103
61,1.3759853950529788
62,1.375745249873447
63,1.3755051046939153
64,1.3752649595143838
65,1.375024814334852
66,1.3747846691553205
67,1.3745445239757887
68,1.3744880165456839
69,1.3744880165456839
70,1.3744880165456839
71,1.374337420689837
72,1.3740972755103056
73,1.3738571303307738
74,1.373616985151242
75,1.3733768399717106
76,1.3731366947921788
77,1.372981061681334
78,1.372981061681334
79,1.372981061681334
80,1.3729295915062272
81,1.3726894463266954
82,1.372500975086525
83,1.3723408783001703
84,1.372180781513816
85,1.3720206847274614
86,1.371860587941107
87,1.3716253139655932
88,1.3714741068169842
89,1.3714741068169842
90,1.3714741068169842
91,1.3714368427254224
92,1.371276745939068
93,1.3711166491527136
94,1.3709565523663592
95,1.3707964555800047
96,1.3707206293848095
97,1.3707206293848095
98,1.3704906718550947
99,1.3702505266755631
100,1.3700103814960314
101,1.3699015134072563
102,1.3698214650140792
103,1.3697414166209019
104,1.3696613682277248
105,1.369563133030548
106,1.3693229878510165
107,1.3692136745204597
108,1.3692136745204597
109,1.3692136745204597
110,1.369148481216863
111,1.3689883844305086
112,1.3688282876441542
113,1.3686681908577998
114,1.3685080940714454
115,1.3684601970882848
116,1.3684601970882848
117,1.3684601970882848
118,1.368324939277074
119,1.3680847940975422
120,1.3680038552208018
121,1.3679238068276247
122,1.3678437584344474
123,1.3677637100412703
124,1.36770671965611
125,1.36770671965611
126,1.367533993989083
127,1.3673299809400226
128,1.3673299809400226
129,1.3672834196822068
130,1.3672033712890297
131,1.3671233228958524
132,1.3670432745026753
133,1.366963226109498
134,1.3669532422239352
135,1.366879642237648
136,1.3666394970581164
137,1.3665765035078477
138,1.366562984143612
139,1.3664829357504347
140,1.3664028873572576
141,1.3663228389640802
142,1.3662427905709031
143,1.3661997647917603
144,1.3661997647917603
145,1.3661997647917603
146,1.366121738843237
147,1.3658815936637054
148,1.3657625002118399
149,1.3656824518186625
150,1.3656024034254854
151,1.3655223550323081
152,1.3654462873595854
153,1.3654462873595854
154,1.3654462873595854
155,1.3654462873595854
156,1.3654462873595854
157,1.3654188033893324
158,1.365338754996155
159,1.3652587066029778
160,1.3651786582098007
161,1.3650986098166236
162,1.3649165869833428
163,1.3646928099274105
164,1.3646928099274105
165,1.3646928099274105
166,1.3646928099274105
167,1.3646928099274105
168,1.3646928099274105
169,1.3646928099274105
170,1.3646928099274105
171,1.3646928099274105
172,1.3646928099274105
173,1.3645354223050192
174,1.3643160712113231
175,1.3643160712113231
176,1.3642746226350526
177,1.3641945742418755
178,1.3641145258486982
179,1.364034477455521
180,1.3639544290623438
181,1.3639393324952356
182,1.3639393324952356
183,1.3639393324952356
184,1.3639393324952356
185,1.3639393324952356
186,1.3639393324952356
187,1.3639393324952356
188,1.3639393324952356
189,1.3639393324952356
190,1.3638436026977683
191,1.3636034575182365
192,1.3635625937791482
193,1.3635625937791482
194,1.3635625937791482
195,1.3635071805968604
196,1.3634271322036833
197,1.363347083810506
198,1.3632670354173289
199,1.3631869870241515
200,1.363185855063061
201,1.363185855063061
202,1.363185855063061
203,1.363185855063061
204,1.363185855063061
205,1.363185855063061
206,1.363185855063061
207,1.363185855063061
208,1.363185855063061
209,1.363185855063061
210,1.363184824984097
211,1.3629446798045655
212,1.3628091163469733
213,1.3628091163469733
214,1.3628091163469733
215,1.3627852697375202
216,1.362705221344343
217,1.3626251729511658
218,1.3625451245579885
219,1.3624650761648114
220,1.362432377630886
221,1.362432377630886
222,1.362432377630886
223,1.362432377630886
224,1.362432377630886
225,1.362432377630886
226,1.362432377630886
227,1.362432377630886
228,1.362432377630886
229,1.362432377630886
230,1.362432377630886
231,1.362432377630886
232,1.362432377630886
233,1.362432377630886
234,1.362432377630886
235,1.362432377630886
236,1.362432377630886
237,1.362432377630886
238,1.362432377630886
239,1.362432377630886
240,1.362385027771634
241,1.3621448825921025
242,1.3620556389147986
243,1.3620556389147986
244,1.3620556389147986
245,1.3620556389147986
246,1.3620556389147986
247,1.3620556389147986
248,1.3620556389147986
249,1.3620556389147986
250,1.3618672695567549
251,1.361678900198711
252,1.361678900198711
253,1.361678900198711
254,1.361678900198711
255,1.361678900198711
256,1.361678900198711
257,1.361678900198711
258,1.361678900198711
259,1.361678900198711
260,1.361678900198711
261,1.361678900198711
262,1.361678900198711
263,1.361678900198711
264,1.361678900198711
265,1.361678900198711
266,1.361678900198711
267,1.361678900198711
268,1.361678900198711
269,1.361678900198711
270,1.361678900198711
271,1.361678900198711
272,1.361678900198711
273,1.361678900198711
274,1.361678900198711
275,1.361678900198711
276,1.361678900198711
277,1.361678900198711
278,1.361678900198711
279,1.361678900198711
280,1.361678900198711
281,1.361678900198711
282,1.361678900198711
283,1.3616116844504604
284,1.3615316360572833
285,1.361451587664106
286,1.361371539270929
287,1.3613021614826237
288,1.3613021614826237
289,1.3613021614826237
290,1.3613021614826237
291,1.3615412765831916
292,1.3616447263440403
293,1.3615646779508632
294,1.361484629557686
295,1.3614045811645088
296,1.3613245327713315
297,1.3613021614826237
298,1.3613021614826237
299,1.3613021614826237
300,1.3611621720627956
301,1.3609254227665362
302,1.3609254227665362
303,1.3609254227665362
304,1.3609254227665362
305,1.3609254227665362
306,1.3609254227665362
307,1.3609254227665362
308,1.3609254227665362
309,1.3609254227665362
310,1.3609254227665362
311,1.3609254227665362
312,1.3609254227665362
313,1.3609254227665362
314,1.3609254227665362
315,1.3609254227665362
316,1.3609254227665362
317,1.3609254227665362
318,1.3609254227665362
319,1.3609254227665362
320,1.3609254227665362
321,1.3609254227665362
322,1.3609254227665362
323,1.3609254227665362
324,1.3609254227665362
325,1.3609254227665362
326,1.3609254227665362
327,1.3609254227665362
328,1.3609254227665362
329,1.3609254227665362
330,1.3609254227665362
331,1.3609254227665362
332,1.3609254227665362
333,1.3609254227665362
334,1.3609254227665362
335,1.3609254227665362
336,1.3609254227665362
337,1.3609254227665362
338,1.3609254227665362
339,1.3609254227665362
340,1.3609254227665362
341,1.3609254227665362
342,1.3609254227665362
343,1.3609254227665362
344,1.3609254227665362
345,1.3609254227665362
346,1.3609254227665362
347,1.3609254227665362
348,1.3609254227665362
349,1.3609254227665362
350,1.3609254227665362
351,1.3609254227665362
352,1.3609254227665362
353,1.3609254227665362
354,1.3609254227665362
355,1.3609254227665362
356,1.3609254227665362
357,1.3609254227665362
358,1.3609254227665362
359,1.3609254227665362
360,1.3609254227665362
361,1.3609254227665362
362,1.3609254227665362
363,1.3609254227665362
364,1.3609254227665362
365,1.3609254227665362
366,1.3609254227665362
367,1.3609254227665362
368,1.3609254227665362
369,1.3609254227665362
370,1.3609254227665362
371,1.3609254227665362
372,1.3609254227665362
373,1.3609254227665362
374,1.3609254227665362
375,1.3609254227665362
376,1.3609254227665362
377,1.3609254227665362
378,1.3609254227665362
379,1.3609254227665362
380,1.3609254227665362
381,1.3609254227665362
382,1.3609254227665362
383,1.3609254227665362
384,1.3609254227665362
385,1.3607169837552398
386,1.3605486840504488
387,1.3605486840504488
388,1.3605486840504488
389,1.3605486840504488
390,1.3605486840504488
391,1.3605486840504488
392,1.3605486840504488
393,1.3605486840504488
394,1.3605486840504488
395,1.3605486840504488
396,1.3605486840504488
397,1.3605486840504488
398,1.3605486840504488
399,1.3605486840504488
400,1.3605486840504488
401,1.3605486840504488
402,1.3605486840504488
403,1.3605486840504488
404,1.3605486840504488
405,1.3605486840504488
406,1.3605486840504488
407,1.3606211143623717
408,1.360701162755549
409,1.360781211148726
410,1.3608612595419034
411,1.3608777672609034
412,1.3606376220813716
413,1.3605486840504488
414,1.3605486840504488
415,1.3605486840504488
416,1.3605486840504488
417,1.3605486840504488
418,1.3605486840504488
419,1.3605486840504488
420,1.3605486840504488
421,1.3605486840504488
422,1.3605486840504488
423,1.3605486840504488
424,1.3605486840504488
425,1.3605486840504488
426,1.3605486840504488
427,1.3605486840504488
428,1.3605486840504488
429,1.3605486840504488
430,1.3605486840504488
431,1.3605486840504488
432,1.3605486840504488
433,1.3605486840504488
434,1.3605486840504488
435,1.3603886249773678
436,1.3601797671798697
437,1.360259815573047
438,1.360339863966224
439,1.3604199123594014
440,1.3604999607525785
441,1.3605486840504488
442,1.3605486840504488
443,1.3605486840504488
444,1.3604877506581077
445,1.360247605478576
446,1.360226773679467
447,1.3603068220726442
448,1.3603868704658215
449,1.3604669188589986
450,1.360546967252176
451,1.3605486840504488
452,1.3605486840504488
453,1.3605486840504488
454,1.3605486840504488
455,1.3605486840504488
456,1.3605486840504488
457,1.3605486840504488
458,1.3605486840504488
459,1.3605486840504488
460,1.3605486840504488
461,1.3605486840504488
462,1.3605486840504488
463,1.3605486840504488
464,1.3605486840504488
465,1.3604798910993259
466,1.3603998427061486
467,1.3603197943129715
468,1.3602397459197941
469,1.3601719453343613
470,1.3601719453343613
471,1.3601719453343613
472,1.3601719453343613
473,1.3601719453343613
474,1.3601719453343613
475,1.3601719453343613
476,1.3601719453343613
477,1.3601719453343613
478,1.3601719453343613
479,1.3601719453343613
480,1.3601719453343613
481,1.3601719453343613
482,1.3601719453343613
483,1.3601719453343613
484,1.3601719453343613
485,1.3601719453343613
486,1.3601719453343613
487,1.3601719453343613
488,1.3601719453343613
489,1.3601719453343613
490,1.3601719453343613
491,1.3601719453343613
492,1.3601719453343613
493,1.3601719453343613
494,1.3601719453343613
495,1.3601719453343613
496,1.3601719453343613
497,1.3601719453343613
498,1.3601719453343613
499,1.3601719453343613
500,1.3601719453343613
