Epoch,Quantum_Loss_PennyLane
0,1.536323311920129
1,1.5327452775447936
2,1.5292311048410911
3,1.5257800468696803
4,1.5223913522821766
5,1.5190642657823483
6,1.51579802858391
7,1.51259187886428
8,1.5094450522137057
9,1.5063567820791681
10,1.5033263002025068
11,1.5003528370522423
12,1.4974356222485738
13,1.494573884981078
14,1.4917668544186644
15,1.4890137601113467
16,1.4863138323834413
17,1.4836663027178245
18,1.4810704041309068
19,1.4785253715380142
20,1.4760304421088906
21,1.4735848556130722
22,1.4711878547549126
23,1.4688386854980426
24,1.4665365973791247
25,1.4642808438107233
26,1.4620706823732204
27,1.4599053750956301
28,1.4577841887253054
29,1.4557063949864513
30,1.4536712708274515
31,1.4516780986570033
32,1.4497261665690973
33,1.4478147685568814
34,1.4459432047154785
35,1.4441107814338507
36,1.4423168115758056
37,1.4405606146502765
38,1.4388415169710012
39,1.4371588518057572
40,1.4355119595153303
41,1.4339001876823656
42,1.4323228912303165
43,1.4307794325326917
44,1.4292691815127796
45,1.4277915157341123
46,1.426345820481857
47,1.4249314888353881
48,1.4235479217322795
49,1.4221945280239436
50,1.4208707245231815
51,1.4195759360438966
52,1.4183095954332
53,1.4170711435962005
54,1.4158600295137087
55,1.4146757102531193
56,1.4135176509727303
57,1.412385324919759
58,1.411278213422309
59,1.410195805875523
60,1.409137599722208
61,1.4081031004281552
62,1.4070918214523993
63,1.4061032842126764
64,1.4051370180463074
65,1.4041925601667362
66,1.4032694556159737
67,1.4023672572131354
68,1.4014855254993397
69,1.400623828679139
70,1.3997817425587256
71,1.3989588504810953
72,1.398154743258378
73,1.3973690191015298
74,1.396601283547569
75,1.3958511493845436
76,1.3951182365743982
77,1.3944021721739246
78,1.3937025902539428
79,1.39301913181689
80,1.3923514447129592
81,1.3916991835549357
82,1.391062009631875
83,1.3904395908217655
84,1.3898316015032877
85,1.3892377224668229
86,1.388657640824798
87,1.3880910499215133
88,1.387537649242541
89,1.3869971443238014
90,1.3864692466604325
91,1.3859536736155182
92,1.385450148328803
93,1.3849583996254302
94,1.3844781619248385
95,1.384009175149843
96,1.383551184636012
97,1.3831039410413766
98,1.3826672002565674
99,1.3822407233154044
100,1.3818242763060267
101,1.3814176302825967
102,1.3810205611776394
103,1.3806328497150464
104,1.380254281323809
105,1.3798846460525045
106,1.379523738484572
107,1.3791713576544256
108,1.378827306964424
109,1.3784913941027184
110,1.3781634309620288
111,1.3778432335593505
112,1.3775306219566152
113,1.3772254201823373
114,1.3769274561542488
115,1.3766365616029517
116,1.376352571996582
117,1.376075326466518
118,1.3758046677341265
119,1.3755404420385648
120,1.3752824990656394
121,1.3750306918777249
122,1.3747848768447533
123,1.3745449135762773
124,1.374310664854593
125,1.3740819965689428
126,1.3738587776507851
127,1.3736408800101247
128,1.3734281784729236
129,1.3732205507195525
130,1.3730178772243158
131,1.3728200411960096
132,1.3726269285195394
133,1.3724384276985635
134,1.3722544297991757
135,1.372074828394589
136,1.371899519510864
137,1.3717284015736055
138,1.3715613753556775
139,1.3713983439258914
140,1.371239212598665
141,1.371083888884653
142,1.3709322824423136
143,1.3707843050304347
144,1.3706398704615652
145,1.3704988945563823
146,1.3703612950989468
147,1.3702269917928658
148,1.3700959062183191
149,1.3699679617899614
150,1.3698430837156799
151,1.3697211989561877
152,1.3696022361854467
153,1.3694861257519146
154,1.3693727996405796
155,1.369262191435802
156,1.3691542362849207
157,1.3690488708626334
158,1.368946033336119
159,1.3688456633309105
160,1.368747701897479
161,1.3686520914785492
162,1.3685587758771025
163,1.3684677002250702
164,1.3683788109527122
165,1.3682920557586487
166,1.368207383580546
167,1.3681247445664484
168,1.3680440900467272
169,1.3679653725066558
170,1.3678885455595822
171,1.367813563920688
172,1.367740383381351
173,1.3676689607840458
174,1.3675992539978261
175,1.3675312218943463
176,1.367464824324419
177,1.367400022095101
178,1.3673367769472833
179,1.367275051533809
180,1.3672148093980576
181,1.367156014953033
182,1.367098633460916
183,1.367042631013089
184,1.3669879745106037
185,1.3669346316451043
186,1.3668825708801828
187,1.3668317614331575
188,1.366782173257276
189,1.3667337770243186
190,1.366686544107607
191,1.3666404465654036
192,1.3665954571246908
193,1.3665515491653282
194,1.3665086967045719
195,1.3664668743819552
196,1.3664260574445235
197,1.3663862217324012
198,1.366347343664706
199,1.3663094002257798
200,1.3662723689517513
201,1.3662362279174052
202,1.3662009557233565
203,1.366166531483532
204,1.3661329348129363
205,1.3661001458157118
206,1.3660681450734717
207,1.3660369136339114
208,1.366006432999688
209,1.365976685117554
210,1.3659476523677596
211,1.36591931755369
212,1.365891663891757
213,1.3658646750015258
214,1.3658383348960734
215,1.3658126279725775
216,1.365787539003128
217,1.3657630531257474
218,1.3657391558356413
219,1.3657158329766363
220,1.365693070732833
221,1.3656708556204573
222,1.3656491744798989
223,1.365628014467938
224,1.3656073630501675
225,1.3655872079935834
226,1.3655675373593565
227,1.3655483394957775
228,1.3655296030313657
229,1.3655113168681476
230,1.365493470175088
231,1.3654760523816862
232,1.36545905317172
233,1.3654424624771342
234,1.3654262704720903
235,1.36541046756714
236,1.3653950444035483
237,1.3653799918477563
238,1.3653653009859579
239,1.3653509631188334
240,1.3653369697563797
241,1.3653233126128907
242,1.3653099836020384
243,1.3652969748320807
244,1.365284278601186
245,1.3652718873928615
246,1.365259793871497
247,1.3652479908780175
248,1.3652364714256324
249,1.3652252286956919
250,1.3652142560336449
251,1.3652035469450878
252,1.3651930950919131
253,1.3651828942885444
254,1.3651729384982723
255,1.3651632218296674
256,1.3651537385330836
257,1.3651444829972486
258,1.36513544974593
259,1.3651266334346879
260,1.3651180288477003
261,1.365109630894667
262,1.3651014346077905
263,1.3650934351388222
264,1.3650856277561885
265,1.3650780078421814
266,1.3650705708902113
