Epoch,Quantum_Loss_PennyLane
0,1.5103066095395699
1,1.504083457557337
2,1.4980066103237888
3,1.4920731339453397
4,1.4862801164061537
5,1.480624669837875
6,1.4751039326325683
7,1.4697150714020917
8,1.4644552827874588
9,1.4593217951221538
10,1.454311869953639
11,1.4494228034275367
12,1.4446519275392002
13,1.4399966112575302
14,1.4354542615260475
15,1.4310223241463134
16,1.4266982845488467
17,1.4224796684567298
18,1.4183640424470794
19,1.414349014415564
20,1.410432233949074
21,1.4066113926115988
22,1.402884224148295
23,1.399248504612607
24,1.3957020524212038
25,1.3922427283413763
26,1.3888684354153782
27,1.3855771188261072
28,1.3823667657083005
29,1.3792354049093372
30,1.3761811067035263
31,1.373201982463661
32,1.37029618429337
33,1.3674619046237448
34,1.3646973757774712
35,1.3620008695035772
36,1.3593706964857448
37,1.3568052058269813
38,1.354302784513283
39,1.3518618568587861
40,1.3494808839347612
41,1.347158362984626
42,1.3448928268271048
43,1.3426828432494151
44,1.3405270143923422
45,1.3384239761288632
46,1.3363723974379176
47,1.3343709797747758
48,1.3324184564393757
49,1.3305135919438746
50,1.3286551813805711
51,1.3268420497912976
52,1.3250730515392104
53,1.3233470696839262
54,1.3216630153607944
55,1.3200198271650636
56,1.3184164705416195
57,1.3168519371808867
58,1.3153252444214814
59,1.313835434660062
60,1.3123815747688523
61,1.310962755521201
62,1.3095780910255277
63,1.3082267181679483
64,1.306907796063828
65,1.305620505518494
66,1.304364048497272
67,1.3031376476049963
68,1.3019405455751223
69,1.3007720047685203
70,1.2996313066820127
71,1.298517751466703
72,1.2974306574561
73,1.2963693607040607
74,1.2953332145324903
75,1.2943215890887947
76,1.293333870913037
77,1.2923694625146904
78,1.291427781958956
79,1.290508262462526
80,1.2896103519986977
81,1.2887335129117419
82,1.287877221540389
83,1.2870409678503218
84,1.286224255075541
85,1.2854265993684693
86,1.284647529458653
87,1.2838865863199116
88,1.2831433228457967
89,1.2824173035332103
90,1.281708104174018
91,1.2810153115545198
92,1.2803385231626128
93,1.2796773469024882
94,1.2790314008167203
95,1.2784003128155783
96,1.2777837204134008
97,1.2771812704719026
98,1.2765926189502266
99,1.2760174306616117
100,1.275455379036519
101,1.2749061458920514
102,1.2743694212075405
103,1.273844902906136
104,1.2733322966422624
105,1.2728313155947863
106,1.272341680265779
107,1.2718631182846982
108,1.2713953642178926
109,1.2709381593832574
110,1.2704912516699418
111,1.2700543953629497
112,1.269627350972536
113,1.26920988506824
114,1.2688017701174696
115,1.268402784328491
116,1.2680127114977175
117,1.2676313408611792
118,1.2672584669500662
119,1.266893889450237
120,1.2665374130655742
121,1.2661888473850988
122,1.2658480067537217
123,1.2655147101465616
124,1.2651887810467044
125,1.264870047326316
126,1.2645583411310342
127,1.264253498767523
128,1.2639553605941285
129,1.2636637709145182
130,1.2633785778742594
131,1.2630996333602273
132,1.2628267929027615
133,1.262559915580526
134,1.2622988639279613
135,1.2620435038452706
136,1.2617937045108807
137,1.2615493382962846
138,1.261310280683222
139,1.261076410183116
140,1.2608476082587057
141,1.2606237592478204
142,1.2604047502892386
143,1.2601904712505418
144,1.2599808146579514
145,1.259775675628066
146,1.2595749518014454
147,1.2593785432780036
148,1.2591863525541411
149,1.2589982844615948
150,1.2588142461079155
151,1.2586341468185782
152,1.2584578980806316
153,1.2582854134878811
154,1.2581166086875328
155,1.2579514013282767
156,1.2577897110097676
157,1.2576314592334463
158,1.2574765693546919
159,1.2573249665362356
160,1.257176577702833
161,1.2570313314971346
162,1.2568891582367396
163,1.2567499898723686
164,1.256613759947183
165,1.2564804035571415
166,1.256349857312441
167,1.2562220592999496
168,1.2560969490466452
169,1.255974467484014
170,1.2558545569133788
171,1.255737160972151
172,1.255622224600951
173,1.2555096940116033
174,1.255399516655964
175,1.2552916411955557
176,1.2551860174719984
177,1.2550825964782175
178,1.2549813303303812
179,1.2548821722405847
180,1.2547850764902289
181,1.2546899984040936
182,1.254596894325077
183,1.2545057215895894
184,1.254416438503577
185,1.2543290043191564
186,1.2542433792118661
187,1.2541595242584775
188,1.2540774014153906
189,1.2539969734975716
190,1.253918204158032
191,1.2538410578678265
192,1.2537654998965628
193,1.2536914962933965
194,1.2536190138685224
195,1.25354802017512
196,1.2534784834917532
197,1.2534103728052353
198,1.253343657793891
199,1.2532783088112693
200,1.253214296870243
201,1.2531515936275266
202,1.2530901713685503
203,1.253030002992754
204,1.2529710619992005
205,1.2529133224725892
206,1.2528567590695832
207,1.2528013470054988
208,1.2527470620413084
209,1.2526938804709733
210,1.252641779109088
211,1.2525907352788246
212,1.2525407268001767
213,1.2524917319784912
214,1.252443729593283
215,1.2523966988873136
216,1.2523506195559548
217,1.252305471736794
218,1.2522612359994991
219,1.2522178933359331
220,1.2521754251505055
221,1.2521338132507513
222,1.252093039838155
223,1.2520530874991729
224,1.2520139391964937
225,1.2519755782604953
226,1.2519379883809116
227,1.2519011535987
228,1.2518650582981017
229,1.2518296871988968
230,1.2517950253488368
231,1.25176105811626
232,1.2517277711828911
233,1.2516951505367984
234,1.2516631824655278
235,1.2516318535493973
236,1.251601150654947
237,1.2515710609285442
238,1.2515415717901526
239,1.2515126709272233
240,1.2514843462887524
