Epoch,Quantum_Loss_PennyLane
0,1.6156159119480593
1,1.6108467559547694
2,1.6061535606601605
3,1.6015357395049894
4,1.596992692490529
5,1.5925238066064984
6,1.588128456269669
7,1.5838060037723856
8,1.5795557997401748
9,1.5753771835976513
10,1.5712694840418862
11,1.5672320195223985
12,1.5632640987269535
13,1.5593650210722854
14,1.5555340771989496
15,1.5517705494694227
16,1.5480737124686335
17,1.544442833506094
18,1.5408771731188016
19,1.5373759855741143
20,1.5339385193717998
21,1.5305640177444757
22,1.5272517191556876
23,1.5240008577948836
24,1.5208106640685675
25,1.5176803650869297
26,1.5146091851452974
27,1.511596346199752
28,1.5086410683363098
29,1.505742570233065
30,1.5029000696147499
31,1.5001127836991888
32,1.4973799296351356
33,1.4947007249310598
34,1.4920743878744172
35,1.4895001379410435
36,1.4869771961942715
37,1.4845047856734763
38,1.4820821317717088
39,1.4797084626021917
40,1.477383009353403
41,1.4751050066325835
42,1.4728736927974575
43,1.4706883102760497
44,1.4685481058744778
45,1.4664523310726425
46,1.464400242307735
47,1.462391101245569
48,1.46042417503971
49,1.458498736578427
50,1.4566140647195165
51,1.4547694445130626
52,1.4529641674122287
53,1.4511975314721837
54,1.4494688415373034
55,1.4477774094167726
56,1.446122554048781
57,1.4445036016534676
58,1.4429198858748213
59,1.4413707479117441
60,1.4398555366384902
61,1.438373608714713
62,1.4369243286853712
63,1.4355070690707223
64,1.4341212104466843
65,1.4327661415158066
66,1.4314412591691348
67,1.4301459685392373
68,1.428879683044668
69,1.4276418244261557
70,1.4264318227747939
71,1.4252491165525116
72,1.4240931526051286
73,1.422963386168254
74,1.4218592808663362
75,1.420780308705122
76,1.4197259500578303
77,1.4186956936452966
78,1.417689036510377
79,1.4167054839868747
80,1.4157445496632617
81,1.4148057553414493
82,1.4138886309908836
83,1.4129927146981944
84,1.4121175526126648
85,1.4112626988877608
86,1.4104277156189475
87,1.4096121727780302
88,1.408815648144247
89,1.4080377272323297
90,1.407278003217732
91,1.4065360768592607
92,1.4058115564192746
93,1.4051040575816667
94,1.4044132033678098
95,1.4037386240506435
96,1.4030799570670784
97,1.402436846928873
98,1.4018089451321742
99,1.4011959100658309
100,1.400597406918671
101,1.4000131075858537
102,1.3994426905744488
103,1.3988858409083624
104,1.3983422500327438
105,1.3978116157179805
106,1.397293641963397
107,1.3967880389007719
108,1.3962945226977581
109,1.3958128154613199
110,1.3953426451412674
111,1.394883745433973
112,1.3944358556863645
113,1.393998720800249
114,1.3935720911370637
115,1.3931557224231068
116,1.3927493756553113
117,1.3923528170076303
118,1.3919658177380803
119,1.3915881540964992
120,1.3912196072330687
121,1.3908599631076353
122,1.3905090123998898
123,1.3901665504204188
124,1.3898323770226833
125,1.3895062965159524
126,1.3891881175792071
127,1.388877653176063
128,1.3885747204707188
129,1.388279140744954
130,1.3879907393162019
131,1.3877093454567122
132,1.3874347923138122
133,1.3871669168312812
134,1.386905559671861
135,1.3866505651408891
136,1.3864017811110827
137,1.3861590589484627
138,1.3859222534394366
139,1.385691222719028
140,1.3854658282002694
141,1.385245934504741
142,1.3850314093942697
143,1.3848221237037777
144,1.3846179512752732
145,1.3844187688929983
146,1.3842244562196986
147,1.3840348957340352
148,1.3838499726691156
149,1.3836695749521404
150,1.3834935931451682
151,1.3833219203869644
152,1.3831544523359502
153,1.3829910871142257
154,1.3828317252526645
155,1.3826762696370558
156,1.3825246254553074
157,1.3823767001456688
158,1.3822324033459772
159,1.3820916468439175
160,1.3819543445282714
161,1.3818204123411517
162,1.3816897682312035
163,1.3815623321077621
164,1.38143802579595
165,1.3813167729927043
166,1.3811984992237158
167,1.381083131801268
168,1.3809705997829629
169,1.3808608339313158
170,1.380753766674209
171,1.380649332066188
172,1.3805474657505905
173,1.3804481049224837
174,1.3803511882924049
175,1.3802566560508938
176,1.3801644498337913
177,1.3800745126883007
178,1.3799867890397912
179,1.3799012246593416
180,1.3798177666319877
181,1.3797363633256885
182,1.3796569643609717
183,1.3795795205812704
184,1.379503984023914
185,1.3794303078917713
186,1.3793584465255413
187,1.3792883553766622
188,1.3792199909808416
189,1.379153310932181
190,1.3790882738578958
191,1.3790248393936133
192,1.3789629681592293
193,1.3789026217353268
194,1.3788437626401366
195,1.3787863543070247
196,1.3787303610625026
197,1.3786757481047485
198,1.378622481482625
199,1.3785705280751825
200,1.378519855571649
201,1.378470432451873
202,1.3784222279672362
203,1.3783752121220099
204,1.3783293556551417
205,1.3782846300224811
206,1.3782410073794154
207,1.3781984605639201
208,1.3781569630800048
209,1.3781164890815536
210,1.3780770133565485
211,1.3780385113116642
212,1.3780009589572335
213,1.3779643328925588
214,1.3779286102915909
215,1.3778937688889306
216,1.3778597869661784
217,1.377826643338605
218,1.3777943173421332
219,1.3777627888206467
220,1.3777320381135887
221,1.3777020460438658
222,1.3776727939060427
223,1.377644263454811
224,1.377616436893753
225,1.377589296864354
226,1.3775628264352986
227,1.3775370090920167
228,1.377511828726477
229,1.3774872696272378
230,1.3774633164697312
231,1.3774399543067801
232,1.3774171685593573
233,1.3773949450075516
234,1.3773732697817629
235,1.3773521293541093
236,1.3773315105300474
237,1.3773114004401794
238,1.3772917865322842
239,1.3772726565635205
240,1.3772539985928276
241,1.377235800973518
242,1.3772180523460396
243,1.3772007416309195
244,1.3771838580218763
245,1.37716739097911
246,1.3771513302227416
247,1.3771356657264235
248,1.3771203877111018
249,1.377105486638932
250,1.3770909532073423
251,1.3770767783432416
252,1.377062953197373
253,1.3770494691388044
254,1.3770363177495453
255,1.3770234908193086
256,1.3770109803403958
257,1.3769987785026991
258,1.3769868776888412
259,1.376975270469422
260,1.376963949598388
261,1.376952908008513
262,1.3769421388069896
263,1.3769316352711303
264,1.3769213908441758
265,1.3769113991311985
266,1.3769016538951182
267,1.3768921490528043
268,1.376882878671284
269,1.3768738369640325
270,1.376865018287369
271,1.3768564171369246
272,1.3768480281442128
273,1.37683984607327
274,1.376831865817393
275,1.376824082395944
276,1.376816490951244
277,1.3768090867455338
278,1.376801865158018
279,1.3767948216819814
280,1.3767879519219623
281,1.37678125159102
282,1.3767747165080468
283,1.3767683425951613
284,1.3767621258751528
285,1.3767560624690067
286,1.3767501485934708
287,1.3767443805586959
288,1.3767387547659298
289,1.376733267705264
290,1.3767279159534476
291,1.3767226961717403
292,1.3767176051038292
293,1.3767126395737934
294,1.37670779648412
295,1.376703072813764
296,1.3766984656162626
297,1.376693972017896
298,1.3766895892158855
299,1.3766853144766478
300,1.3766811451340795
301,1.3766770785878966
302,1.3766731123020066
303,1.3766692438029229
304,1.376665470678217
305,1.376661790575017
306,1.3766582011985298
307,1.3766547003106089
308,1.3766512857283573
309,1.3766479553227615
310,1.37664470701736
311,1.376641538786949
312,1.3766384486563097
313,1.3766354346989813
314,1.3766324950360538
315,1.376629627834992
316,1.3766268313084917
317,1.3766241037133633
318,1.3766214433494408
319,1.3766188485585222
320,1.3766163177233297
321,1.3766138492664997
322,1.3766114416495987
323,1.376609093372162
324,1.3766068029707537
325,1.376604569018053
326,1.3766023901219673
327,1.376600264924754
328,1.3765981921021755
329,1.3765961703626766
330,1.3765941984465708
331,1.3765922751252564
332,1.376590399200449
333,1.3765885695034317
334,1.3765867848943258
335,1.3765850442613807
336,1.3765833465202741
337,1.3765816906134398
338,1.3765800755094058
339,1.3765785002021484
340,1.3765769637104646
341,1.376575465077361
342,1.3765740033694525
343,1.3765725776763844
344,1.3765711871102604
345,1.3765698308050855
346,1.376568507916233
347,1.3765672176199106
348,1.3765659591126487
349,1.3765647316107956
350,1.3765635343500335
351,1.3765623665848983
352,1.3765612275883115
353,1.3765601166511328
354,1.3765590330817123
355,1.3765579762054578
356,1.3765569453644186
357,1.3765559399168728
358,1.3765549592369242
359,1.3765540027141143
360,1.3765530697530415
361,1.376552159772987
362,1.3765512722075548
363,1.3765504065043186
364,1.376549562124474
365,1.376548738542504
366,1.3765479352458527
367,1.3765471517346042
368,1.3765463875211692
369,1.3765456421299818
370,1.3765449150972042
371,1.3765442059704354
372,1.3765435143084312
373,1.3765428396808237
374,1.3765421816678627
375,1.3765415398601415
376,1.3765409138583515
377,1.3765403032730297
378,1.3765397077243113
379,1.3765391268417035
380,1.3765385602638416
381,1.3765380076382745
382,1.3765374686212375
383,1.376536942877443
384,1.3765364300798673
385,1.3765359299095503
386,1.376535442055394
387,1.3765349662139685
388,1.3765345020893254
389,1.376534049392812
390,1.3765336078428891
391,1.376533177164958
392,1.3765327570911907
393,1.3765323473603583
394,1.3765319477176714
395,1.376531557914622
396,1.376531177708827
397,1.3765308068638749
398,1.3765304451491835
399,1.3765300923398547
400,1.3765297482165302
401,1.3765294125652598
402,1.3765290851773666
403,1.376528765849315
404,1.3765284543825862
405,1.3765281505835545
406,1.3765278542633652
407,1.376527565237816
408,1.3765272833272475
409,1.3765270083564247
410,1.3765267401544314
411,1.3765264785545641
412,1.3765262233942257
413,1.3765259745148266
414,1.3765257317616841
415,1.3765254949839285
416,1.3765252640344057
417,1.3765250387695884
418,1.3765248190494856
419,1.3765246047375548
420,1.37652439570062
421,1.3765241918087838
422,1.3765239929353492
423,1.3765237989567423
424,1.376523609752433
425,1.3765234252048604
426,1.3765232451993596
427,1.376523069624093
428,1.3765228983699735
429,1.3765227313306063
430,1.3765225684022142
431,1.3765224094835764
432,1.3765222544759692
433,1.376522103283097
434,1.376521955811039
435,1.3765218119681857
436,1.3765216716651847
437,1.3765215348148865
438,1.376521401332286
439,1.3765212711344725
440,1.376521144140577
441,1.3765210202717242
442,1.3765208994509806
443,1.3765207816033076
444,1.3765206666555134
445,1.3765205545362096
446,1.3765204451757684
447,1.376520338506275
448,1.3765202344614842
449,1.3765201329767898
450,1.3765200339891686
451,1.3765199374371546
452,1.3765198432607941
453,1.3765197514016099
454,1.3765196618025641
455,1.376519574408025
456,1.3765194891637296
457,1.3765194060167516
458,1.3765193249154686
459,1.3765192458095274
460,1.376519168649819
461,1.376519093388438
462,1.3765190199786623
463,1.3765189483749203
464,1.376518878532762
465,1.3765188104088288
466,1.376518743960836
467,1.3765186791475337
468,1.3765186159286926
469,1.37651855426507
470,1.3765184941183923
471,1.3765184354513276
472,1.3765183782274617
473,1.3765183224112783
474,1.3765182679681351
475,1.376518214864244
476,1.3765181630666459
477,1.3765181125431951
478,1.3765180632625378
479,1.3765180151940906
480,1.3765179683080246
481,1.3765179225752417
482,1.3765178779673668
483,1.376517834456715
484,1.3765177920162905
485,1.3765177506197568
486,1.376517710241429
487,1.3765176708562523
488,1.3765176324397905
489,1.376517594968207
490,1.3765175584182534
491,1.3765175227672533
492,1.376517487993087
493,1.3765174540741816
494,1.3765174209894941
495,1.3765173887184994
496,1.3765173572411766
497,1.3765173265380004
498,1.3765172965899244
499,1.376517267378368
