Epoch,Quantum_Loss,Classical_Loss,Quantum_Accuracy_Pct,Classical_Accuracy_Pct,Epoch_Time_s
42,1.4739953885039805,1.4294565039434857,,,0.020646910066716373
43,1.4719186359893723,1.4284126442118334,,,0.02138679998461157
44,1.4698837745795927,1.4273918133147796,,,0.020562162972055376
45,1.467890140077173,1.4263935575724354,,,0.02219975204207003
46,1.465937071890234,1.4254174299860793,,,0.02462618809659034
47,1.4640239132843234,1.4244629902328096,,,0.02138961700256914
48,1.4621500116245,1.4235298046557952,,,0.02091919898521155
49,1.4603147186076444,1.4226174462502972,,,0.0246247990289703
50,1.458517390484947,1.42172549464563,53.2,59.0,0.021412704954855144
51,1.4567573882745974,1.4208535360832344,,,0.02770937792956829
52,1.455034077964655,1.4200011633910266,,,0.021387211978435516
53,1.4533468307061654,1.4191679759541935,,,0.02927363698836416
54,1.4516950229965562,1.4183535796825955,,,0.030832626041956246
55,1.4500780368533732,1.417557586974941,,,0.02139162295497954
56,1.4484952599784555,1.4167796166798912,,,0.02989987307228148
57,1.446946085912645,1.4160192940542518,,,0.02179530099965632
58,1.4454299141811235,1.4152762507184087,,,0.02825307904276997
59,1.4439461504295212,1.4145501246091552,,,0.021050670999102294
60,1.4424942065509399,1.4138405599300636,,,0.02602265402674675
61,1.4410735008040056,1.4131472070995406,,,0.02475068299099803
62,1.4396834579221531,1.412469722696713,,,0.028034714050590992
63,1.438323509214277,1.4118077694052829,,,0.021860883105546236
64,1.4369930926569432,1.4111610159554815,,,0.02869088004808873
65,1.4356916529783508,1.4105291370642585,,,0.026857216958887875
66,1.4344186417342148,1.409911813373831,,,0.025918118888512254
67,1.4331735173758,1.4093087313887223,,,0.021940178936347365
68,1.4319557453102831,1.408719583411398,,,0.02626619301736355
69,1.4307647979536628,1.4081440674766332,,,0.021560913999564946
70,1.429600154776443,1.4075818872847108,,,0.02737490797881037
71,1.4284613023422845,1.4070327521335615,,,0.02186801703646779
72,1.4273477343398588,1.406496376849959,,,0.030931151006370783
73,1.4262589516081219,1.4059724817198624,,,0.02166458300780505
74,1.425194462155237,1.4054607924180096,,,0.023126483079977334
75,1.4241537811713485,1.4049610399368544,,,0.02600780501961708
76,1.42313643103547,1.4044729605149355,,,0.026297666016034782
77,1.422141941316669,1.4039962955647716,,,0.021535253035835922
78,1.4211698487697966,1.4035307916003559,,,0.029531512060202658
79,1.4202196973259822,1.4030762001643393,,,0.026175258099101484
80,1.4192910380780994,1.402632277754973,,,0.025875917985104024
81,1.418383429261446,1.4021987857528857,,,0.022031396976672113
82,1.4174964362298208,1.4017754903477662,,,0.024960192968137562
83,1.4166296314272473,1.4013621624650154,,,0.021237004082649946
84,1.415782594355524,1.4009585776924347,,,0.0281486629974097
85,1.41495491153783,1.400564516207007,,,0.022082322975620627
86,1.4141461764785692,1.4001797627018309,,,0.03482419194187969
87,1.4133559896196772,1.3998041063132594,,,0.021428941981866956
88,1.4125839582935606,1.399437340548299,,,0.025629948009736836
89,1.4118296966728774,1.3990792632123124,,,0.032480780966579914
90,1.4110928257173407,1.3987296763370751,,,0.021952328039333224
91,1.410372973117723,1.3983883861092248,,,0.021608649054542184
92,1.4096697732372498,1.3980552027991504,,,0.02610134903807193
93,1.4089828670505393,1.3977299406903514,,,0.021231211023405194
94,1.408311902080272,1.3974124180093104,,,0.027867360040545464
95,1.4076565323317465,1.3971024568559063,,,0.022206874913536012
96,1.4070164182254796,1.3967998831344044,,,0.026715862099081278
97,1.406391226527996,1.3965045264850469,,,0.022541917976923287
98,1.4057806302809777,1.3962162202162793,,,0.023420865065418184
99,1.4051843087288918,1.3959348012376251,,,0.023273651022464037
100,1.4046019472452536,1.3956601099932464,59.0,61.0,0.020910880994051695
101,1.4040332372576365,1.3953919903961975,,,0.022222939995117486
102,1.4034778761715896,1.3951302897634013,,,0.021436605020426214
103,1.4029355672935495,1.394874858751363,,,0.021716480958275497
104,1.4024060197528938,1.3946255512926327,,,0.022687833989039063
105,1.4018889484232322,1.3943822245330377,,,0.022081890027038753
106,1.4013840738430536,1.3941447387696946,,,0.0206551420269534
107,1.4008911221358267,1.3939129573898112,,,0.02095179900061339
108,1.4004098249296661,1.393686746810292,,,0.02797011600341648
109,1.3999399192766337,1.393465976418152,,,0.022411345969885588
110,1.399481147571803,1.3932505185117496,,,0.02083018608391285
111,1.3990332574721327,1.3930402482428437,,,0.02053681295365095
112,1.3985960018152712,1.392835043559478,,,0.020653590909205377
113,1.3981691385383321,1.3926347851497027,,,0.024019960081204772
114,1.3977524305967437,1.392439356386129,,,0.020845726947300136
115,1.3973456458832358,1.3922486432713257,,,0.020529925008304417
116,1.3969485571470117,1.392062534384052,,,0.020492005976848304
117,1.3965609419132008,1.3918809208263356,,,0.020920675015076995
118,1.3961825824026255,1.3917036961713862,,,0.020515196956694126
119,1.39581326545194,1.3915307564123507,,,0.020661909016780555
120,1.395452782434211,1.3913619999119042,,,0.0270454230485484
121,1.3951009291799727,1.3911973273526757,,,0.02171837503556162
122,1.394757505898807,1.391036641688503,,,0.020579547039233148
123,1.3944223171014922,1.390879848096518,,,0.020764927961863577
124,1.3940951715227625,1.3907268539300517,,,0.02040655491873622
125,1.3937758820447135,1.3905775686723585,,,0.025003541028127074
126,1.3934642656208842,1.3904319038911517,,,0.022239236044697464
127,1.3931601432010596,1.3902897731939459,,,0.021339455037377775
128,1.3928633396568122,1.3901510921842013,,,0.020973097067326307
129,1.3925736837078033,1.390015778418256,,,0.020493639050982893
130,1.3922910078489017,1.3898837513630524,,,0.0351685369387269
131,1.3920151482780891,1.3897549323546332,,,0.03027716593351215
132,1.3917459448252347,1.389629244557417,,,0.02343929896596819
133,1.3914832408817004,1.3895066129242315,,,0.02060624200385064
134,1.3912268833308339,1.389386964157103,,,0.020718829007819295
135,1.390976722479346,1.3892702266687929,,,0.024316331022419035
136,1.390732611989585,1.3891563305450703,,,0.02249098103493452
137,1.3904944088127256,1.389045207507715,,,0.021960944053716958
138,1.3902619731228831,1.3889367908782382,,,0.022769019939005375
139,1.3900351682521586,1.3888310155423143,,,0.022258594050072134
140,1.389813860626611,1.3887278179149132,,,0.02176713093649596
141,1.3895979197031898,1.3886271359061269,,,0.02935719897504896
142,1.3893872179075963,1.3885289088876713,,,0.020873888046480715
143,1.3891816305731122,1.3884330776600688,,,0.020747407106682658
144,1.3889810358803731,1.3883395844204856,,,0.02092796901706606
145,1.3887853147980924,1.3882483727312267,,,0.020594127010554075
146,1.3885943510247443,1.3881593874888722,,,0.020893543027341366
147,1.3884080309312021,1.3880725748940455,,,0.021077840006910264
148,1.3882262435043171,1.3879878824218066,,,0.020462887012399733
149,1.3880488802914503,1.3879052587926572,,,0.030305871041491628
150,1.3878758353459557,1.38782465394415,68.4,63.2,0.02111820806749165
151,1.387707005173588,1.3877460190030915,,,0.029987399000674486
152,1.3875422886798616,1.3876693062583263,,,0.020823823986575007
153,1.3873815871183255,1.3875944691341004,,,0.020777186029590666
154,1.3872248040397694,1.3875214621639822,,,0.020543492981232703
155,1.3870718452423452,1.3874502409653444,,,0.020843903068453074
156,1.3869226187225916,1.387380762214384,,,0.027275754953734577
157,1.3867770346273667,1.3873129836216829,,,0.021939349942840636
158,1.386635005206672,1.3872468639082924,,,0.020766846952028573
159,1.3864964447673578,1.3871823627823323,,,0.02062028192449361
160,1.3863612696277068,1.3871194409160996,,,0.029172810027375817
161,1.3862293980728824,1.387058059923671,,,0.029537910013459623
162,1.3861007503112333,1.386998182338998,,,0.020923627074807882
163,1.3859752484314458,1.3869397715944776,,,0.021113867056556046
164,1.3858528163605313,1.3868827919999953,,,0.02168524800799787
165,1.3857333798226397,1.3868272087224285,,,0.02078521007206291
166,1.3856168662986894,1.3867729877656019,,,0.025145433959551156
167,1.3855032049867995,1.386720095950687,,,0.020617953035980463
168,1.385392326763521,1.3866685008970374,,,0.020928325015120208
169,1.3852841641458393,1.386618171003449,,,0.020789843052625656
170,1.3851786512539621,1.3865690754298394,,,0.02090599201619625
171,1.3850757237748605,1.3865211840793379,,,0.020889219944365323
172,1.3849753189265541,1.3864744675807739,,,0.03447481000330299
173,1.3848773754231498,1.3864288972715637,,,0.02065439405851066
174,1.384781833440583,1.3863844451809786,,,0.020723911002278328
175,1.3846886345830958,1.386341084013794,,,0.021200823946855962
176,1.3845977218504082,1.386298787134306,,,0.024498641025274992
177,1.3845090396055766,1.3862575285507135,,,0.021783179021440446
178,1.3844225335435456,1.386217282899851,,,0.02104866097215563
179,1.3843381506603538,1.3861780254322742,,,0.020548502099700272
180,1.3842558392230102,1.386139731997683,,,0.020496555021964014
181,1.3841755487400091,1.3861023790306766,,,0.026505643036216497
182,1.3840972299324816,1.3860659435368385,,,0.026649361941963434
183,1.3840208347059701,1.386030403079139,,,0.026312872068956494
184,1.3839463161228174,1.3859957357646486,,,0.021927648107521236
185,1.3838736283751576,1.3859619202315618,,,0.02193283394444734
186,1.3838027267584914,1.3859289356365148,,,0.02416770299896598
187,1.3837335676458522,1.385896761642201,,,0.026096152025274932
188,1.3836661084625281,1.385865378405272,,,0.02085844799876213
189,1.3836003076613501,1.385834766564515,,,0.02050568303093314
190,1.3835361246985274,1.3858049072293122,,,0.02079339907504618
191,1.3834735200100146,1.3857757819683618,,,0.020686428993940353
192,1.3834124549884115,1.3857473727986647,,,0.02067234308924526
193,1.3833528919603766,1.3857196621747683,,,0.025671544019132853
194,1.383294794164545,1.3856926329782606,,,0.02153386897407472
195,1.3832381257299458,1.3856662685075096,,,0.021032824995927513
196,1.383182851654904,1.385640552467643,,,0.028255790006369352
197,1.3831289377864193,1.385615468960765,,,0.020648856065236032
198,1.3830763508000126,1.3855910024764002,,,0.026180117041803896
199,1.3830250581800296,1.385567137882161,,,0.020591657957993448
200,1.3829750282003896,1.3855438604146397,78.60000000000001,65.4,0.02155695902183652
201,1.3829262299057816,1.38552115567051,,,0.021941669983789325
202,1.3828786330932812,1.3854990095978392,,,0.020694118924438953
203,1.3828322082943911,1.3854774084876094,,,0.025544267031364143
204,1.3827869267574997,1.3854563389654333,,,0.023225101991556585
205,1.3827427604307325,1.3854357879834702,,,0.02057922992389649
206,1.3826996819452142,1.385415742812533,,,0.02042628708295524
207,1.3826576645986943,1.3853961910343786,,,0.021695218980312347
208,1.3826166823395785,1.385377120534187,,,0.023982084938324988
209,1.3825767097513073,1.3853585194932143,,,0.02061114797834307
210,1.382537722037112,1.3853403763816226,,,0.020500785089097917
211,1.3824996950051176,1.3853226799514788,,,0.02048918802756816
212,1.3824626050537958,1.3853054192299248,,,0.020498989964835346
213,1.3824264291577586,1.3852885835125015,,,0.02046936994884163
214,1.382391144853877,1.385272162356642,,,0.026818227022886276
215,1.3823567302277358,1.385256145575314,,,0.020642654038965702
216,1.3823231639003954,1.3852405232308151,,,0.02071376400999725
217,1.3822904250154702,1.3852252856287177,,,0.020498711965046823
218,1.3822584932265092,1.3852104233119586,,,0.020593376946635544
219,1.3822273486846752,1.3851959270550682,,,0.02118106500711292
220,1.3821969720267093,1.385181787858541,,,0.02281854802276939
221,1.382167344363186,1.3851679969433384,,,0.02053671597968787
222,1.382138447267042,1.3851545457455248,,,0.020771909039467573
223,1.3821102627623785,1.3851414259110326,,,0.020608288934454322
224,1.3820827733135252,1.3851286292905516,,,0.020474349963478744
225,1.3820559618143662,1.3851161479345433,,,0.021109358058311045
226,1.3820298115779246,1.3851039740883735,,,0.02189250406809151
227,1.3820043063261793,1.3850921001875622,,,0.022361857001669705
228,1.381979430180142,1.3850805188531499,,,0.022567244013771415
229,1.3819551676501605,1.3850692228871713,,,0.02255040209274739
230,1.3819315036264537,1.3850582052682439,,,0.026341072050854564
231,1.381908423369874,1.3850474591472568,,,0.02345847594551742
232,1.3818859125028915,1.3850369778431701,,,0.021259460947476327
233,1.3818639570007938,1.3850267548389092,,,0.020593172986991704
234,1.3818425431830914,1.3850167837773633,,,0.02141096896957606
235,1.381821657705136,1.3850070584574776,,,0.020466482965275645
236,1.3818012875499344,1.384997572830443,,,0.028433874947950244
237,1.3817814200201621,1.3849883209959737,,,0.020644337055273354
238,1.3817620427303692,1.3849792971986796,,,0.02091253607068211
239,1.3817431435993668,1.3849704958245233,,,0.020557048032060266
240,1.3817247108428057,1.3849619113973635,,,0.02044831297826022
241,1.3817067329659283,1.3849535385755845,,,0.02068839594721794
242,1.3816891987564972,1.384945372148803,,,0.02171470003668219
243,1.3816720972778906,1.38493740703466,,,0.02061729901470244
244,1.381655417862372,1.3849296382756866,,,0.02049397793598473
245,1.3816391501045096,1.3849220610362467,,,0.020374508923850954
246,1.3816232838547713,1.384914670599556,,,0.024205929948948324
247,1.3816078092132589,1.3849074623647717,,,0.028687350102700293
248,1.3815927165236037,1.3849004318441516,,,0.020724934991449118
249,1.381577996367004,1.3848935746602857,,,0.02059353096410632
250,1.3815636395564121,1.3848868865433925,86.6,68.2,0.02050971204880625
251,1.3815496371308575,1.3848803633286821,,,0.02073781203944236
252,1.3815359803499103,1.384874000953783,,,0.02604735700879246
253,1.3815226606882802,1.384867795456232,,,0.02140670397784561
254,1.3815096698305382,1.384861742971025,,,0.021146687911823392
255,1.3814969996659818,1.384855839728228,,,0.020498509984463453
256,1.3814846422836091,1.3848500820506444,,,0.020473535056225955
257,1.3814725899672227,1.3848444663515425,,,0.02426962205208838
258,1.3814608351906537,1.384838989132435,,,0.02217524405568838
259,1.3814493706131006,1.384833646980915,,,0.021444011013954878
260,1.3814381890745766,1.3848284365685444,,,0.02111611992586404
261,1.381427283591477,1.384823354648791,,,0.02071219205390662
262,1.3814166473522445,1.3848183980550213,,,0.020421523018740118
263,1.3814062737131492,1.3848135636985381,,,0.023970759008079767
264,1.3813961561941661,1.3848088485666668,,,0.02189717604778707
265,1.3813862884749535,1.3848042497208901,,,0.023484861012548208
266,1.3813766643909307,1.3847997642950254,,,0.02154759201221168
267,1.3813672779294515,1.3847953894934502,,,0.020398837979882956
268,1.3813581232260708,1.3847911225893683,,,0.02071335108485073
269,1.3813491945609007,1.3847869609231196,,,0.02238363609649241
270,1.3813404863550613,1.3847829019005298,,,0.021060106926597655
271,1.3813319931672083,1.3847789429913027,,,0.029694815981201828
272,1.3813237096901534,1.3847750817274507,,,0.021974593051709235
273,1.3813156307475665,1.3847713157017625,,,0.021094838972203434
274,1.3813077512907574,1.3847676425663105,,,0.02398656797595322
275,1.381300066395534,1.3847640600309932,,,0.021456988994032145
276,1.38129257125914,1.3847605658621147,,,0.02435976394917816
277,1.3812852611972677,1.3847571578809963,,,0.021496079047210515
278,1.3812781316411407,1.3847538339626255,,,0.025956348981708288
279,1.3812711781346736,1.384750592034336,,,0.02347767900209874
280,1.3812643963316988,1.3847474300745204,,,0.025508232996799052
281,1.3812577819932583,1.3847443461113742,,,0.020681438967585564
282,1.3812513309849601,1.3847413382216722,,,0.028478743974119425
283,1.3812450392744149,1.3847384045295719,,,0.020766858011484146
284,1.381238902928712,1.38473554320545,,,0.024050011998042464
285,1.3812329181119791,1.3847327524647635,,,0.020750783034600317
286,1.3812270810829856,1.3847300305669414,,,0.020800419035367668
287,1.3812213881928135,1.384727375814304,,,0.021545916912145913
288,1.3812158358825843,1.3847247865510055,,,0.020707797026261687
289,1.3812104206812408,1.3847222611620058,,,0.02517865307163447
290,1.38120513920338,1.3847197980720667,,,0.02489915897604078
291,1.3811999881471466,1.3847173957447705,,,0.023036754922941327
292,1.3811949642921721,1.3847150526815677,,,0.02188393590040505
293,1.3811900644975643,1.3847127674208415,,,0.02437849109992385
294,1.3811852856999556,1.3847105385370004,,,0.021635646000504494
295,1.3811806249115834,1.3847083646395926,,,0.024006863008253276
296,1.3811760792184296,1.3847062443724376,,,0.021190012921579182
297,1.3811716457784076,1.384704176412786,,,0.027193360961973667
298,1.3811673218195795,1.3847021594704938,,,0.02064673404674977
299,1.3811631046384352,1.3847001922872213,,,0.020898239105008543
300,1.3811589915981974,1.3846982736356488,90.8,68.8,0.02791397797409445
301,1.3811549801271843,1.3846964023187132,,,0.02588000299874693
302,1.3811510677171954,1.3846945771688626,,,0.023686558939516544
303,1.3811472519219548,1.3846927970473306,,,0.024533577961847186
304,1.3811435303555766,1.3846910608434255,,,0.021239689085632563
305,1.381139900691079,1.384689367473841,,,0.02063377806916833
306,1.3811363606589309,1.3846877158819788,,,0.02110865607392043
307,1.381132908045632,1.3846861050372938,,,0.02142743195872754
308,1.3811295406923358,1.3846845339346505,,,0.02117999002803117
309,1.381126256493499,1.384683001593697,,,0.020744445035234094
310,1.3811230533955605,1.3846815070582554,,,0.025484533049166203
311,1.3811199293956702,1.3846800493957256,,,0.021014145924709737
312,1.3811168825404279,1.3846786276965044,,,0.02156211598776281
313,1.381113910924669,1.3846772410734187,,,0.020942230941727757
314,1.3811110126902688,1.3846758886611736,,,0.023074627039022744
315,1.3811081860249894,1.3846745696158123,,,0.02469924103934318
316,1.3811054291613383,1.3846732831141915,,,0.023002551984973252
317,1.3811027403754723,1.3846720283534664,,,0.02461709000635892
318,1.3811001179861149,1.3846708045505938,,,0.02205005695577711
319,1.3810975603535076,1.3846696109418404,,,0.020602158037945628
320,1.3810950658783847,1.384668446782309,,,0.020837238989770412
321,1.3810926330009747,1.384667311345475,,,0.02192436798941344
322,1.3810902602000246,1.3846662039227309,,,0.02073282399214804
323,1.381087945991848,1.3846651238229475,,,0.02071434597019106
324,1.3810856889293994,1.3846640703720414,,,0.02052055497188121
325,1.3810834876013725,1.3846630429125546,,,0.021510877995751798
326,1.3810813406313114,1.3846620408032462,,,0.02872902702074498
327,1.381079246676754,1.3846610634186918,,,0.02115285804029554
328,1.3810772044283928,1.384660110148893,,,0.020718375919386744
329,1.381075212609257,1.3846591803988972,,,0.02044330898206681
330,1.381073269973911,1.384658273588429,,,0.02075277199037373
331,1.381071375307679,1.3846573891515246,,,0.02060203906148672
332,1.3810695274258846,1.3846565265361823,,,0.021041919011622667
333,1.38106772517311,1.3846556852040153,,,0.02065024001058191
334,1.381065967422471,1.3846548646299186,,,0.0244101129937917
335,1.3810642530749189,1.3846540643017407,,,0.020687235053628683
336,1.3810625810585448,1.3846532837199628,,,0.020835142000578344
337,1.3810609503279192,1.3846525223973898,,,0.021614258992485702
338,1.3810593598634275,1.384651779858844,,,0.021997179021127522
339,1.38105780867064,1.3846510556408704,,,0.020784387947060168
340,1.3810562957796877,1.384650349291447,,,0.020518883946351707
341,1.381054820244656,1.3846496603697032,,,0.022646583034656942
342,1.3810533811429921,1.3846489884456439,,,0.023875641985796392
343,1.3810519775749297,1.3846483330998827,,,0.02313072106335312
344,1.381050608662925,1.3846476939233792,,,0.021055903052911162
345,1.3810492735511084,1.384647070517184,,,0.02057374094147235
346,1.381047971404751,1.3846464624921904,,,0.020758644910529256
347,1.381046701409736,1.384645869468891,,,0.02051922003738582
348,1.3810454627720599,1.384645291077142,,,0.028978226939216256
349,1.3810442547173274,1.38464472695593,,,0.020922717987559736
350,1.3810430764902697,1.3846441767531497,93.0,68.4,0.020718573010526597
351,1.381041927354274,1.3846436401253819,,,0.020624750992283225
352,1.381040806590918,1.3846431167376807,,,0.02054830896668136
353,1.3810397134995278,1.3846426062633639,,,0.030160786001943052
354,1.3810386473967318,1.3846421083838092,,,0.021581372944638133
355,1.3810376076160389,1.384641622788255,,,0.020617794012650847
356,1.3810365935074198,1.3846411491736073,,,0.020628519007004797
357,1.3810356044368977,1.3846406872442505,,,0.020787184010259807
358,1.381034639786159,1.384640236711862,,,0.020526143023744226
359,1.3810336989521574,1.3846397972952333,,,0.027251986088231206
360,1.3810327813467422,1.3846393687200944,,,0.022543110069818795
361,1.381031886396292,1.3846389507189416,,,0.024816398043185472
362,1.3810310135413522,1.3846385430308725,,,0.021520087029784918
363,1.3810301622362808,1.384638145401421,,,0.023771141073666513
364,1.3810293319489202,1.3846377575824,,,0.023718975018709898
365,1.3810285221602518,1.3846373793317466,,,0.02130295301321894
366,1.3810277323640787,1.3846370104133685,,,0.02102965395897627
367,1.3810269620667044,1.3846366505970018,,,0.020589580992236733
368,1.3810262107866258,1.3846362996580612,,,0.020807013963349164
369,1.3810254780542346,1.3846359573775047,,,0.020667185890488327
370,1.381024763411518,1.3846356235416941,,,0.02046925004106015
371,1.3810240664117779,1.3846352979422625,,,0.02098156895954162
372,1.3810233866193484,1.384634980375985,,,0.02059729804750532
373,1.3810227236093224,1.3846346706446502,,,0.020534044946543872
374,1.3810220769672892,1.3846343685549383,,,0.020392225007526577
375,1.3810214462890722,1.384634073918299,,,0.026859465055167675
376,1.3810208311804775,1.3846337865508347,,,0.020765013992786407
377,1.381020231257046,1.384633506273185,,,0.020457568927668035
378,1.381019646143815,1.3846332329104156,,,0.020529754925519228
379,1.3810190754750833,1.3846329662919088,,,0.021383136976510286
380,1.3810185188941797,1.3846327062512562,,,0.02224276401102543
381,1.381017976053244,1.3846324526261555,,,0.020738014951348305
382,1.3810174466130056,1.3846322052583107,,,0.02068722399417311
383,1.3810169302425739,1.3846319639933298,,,0.020854835980571806
384,1.381016426619229,1.3846317286806311,,,0.020457050995901227
385,1.3810159354282243,1.384631499173349,,,0.0367072670487687
386,1.3810154563625834,1.3846312753282413,,,0.026897573960013688
387,1.3810149891229138,1.3846310570056004,,,0.020992150995880365
388,1.3810145334172161,1.3846308440691661,,,0.020543318009003997
389,1.3810140889607005,1.3846306363860403,,,0.020663976087234914
390,1.3810136554756134,1.384630433826605,,,0.02089897694531828
391,1.3810132326910605,1.384630236264439,,,0.024638204951770604
392,1.381012820342836,1.3846300435762418,,,0.023062805994413793
393,1.3810124181732588,1.384629855641755,,,0.021461609983816743
394,1.3810120259310135,1.3846296723436873,,,0.020570616936311126
395,1.381011643370992,1.3846294935676422,,,0.020370360929518938
396,1.3810112702541348,1.3846293192020458,,,0.12385762797202915
397,1.3810109063472917,1.3846291491380769,,,0.0208782710833475
398,1.381010551423066,1.3846289832696002,,,0.020555709023028612
399,1.3810102052596789,1.3846288214930982,,,0.0206182369729504
400,1.3810098676408282,1.384628663707609,94.19999999999999,68.2,0.023104471038095653
401,1.3810095383555545,1.3846285098146613,,,0.02272142202127725
402,1.381009217198104,1.3846283597182139,,,0.0351783080259338
403,1.38100890396781,1.384628213324595,,,0.022473274031654
404,1.381008598468957,1.3846280705424445,,,0.02284835698083043
405,1.3810083005106644,1.3846279312826566,,,0.020962410955689847
406,1.3810080099067636,1.3846277954583244,,,0.02064283099025488
407,1.381007726475685,1.384627662984685,,,0.02925074298400432
408,1.381007450040344,1.3846275337790677,,,0.02124246908351779
409,1.3810071804280253,1.3846274077608407,,,0.02118910092394799
410,1.3810069174702821,1.384627284851363,,,0.021501975948922336
411,1.381006661002825,1.3846271649739335,,,0.023225892917253077
412,1.3810064108654225,1.3846270480537433,,,0.02451546408701688
413,1.3810061669018014,1.38462693401783,,,0.026995435007847846
414,1.381005928959543,1.384626822795032,,,0.024015901028178632
415,1.381005696889998,1.3846267143159425,,,0.020533486967906356
416,1.3810054705481838,1.384626608512868,,,0.02059682202525437
417,1.3810052497926981,1.384626505319785,,,0.02045273606199771
418,1.381005034485633,1.3846264046722996,,,0.02271964098326862
419,1.381004824492484,1.3846263065076068,,,0.021435479982756078
420,1.381004619682067,1.3846262107644502,,,0.02078691206406802
421,1.3810044199264375,1.3846261173830867,,,0.020470386021770537
422,1.3810042251008139,1.3846260263052463,,,0.020616348017938435
423,1.3810040350834905,1.3846259374740963,,,0.026221673004329205
424,1.38100384975577,1.3846258508342075,,,0.02068516204599291
425,1.3810036690018856,1.384625766331518,,,0.020601202035322785
426,1.3810034927089276,1.384625683913299,,,0.02202680299524218
427,1.381003320766777,1.3846256035281244,,,0.02049666701350361
428,1.3810031530680302,1.384625525125836,,,0.02052121504675597
429,1.381002989507938,1.3846254486575125,,,0.02081874804571271
430,1.3810028299843387,1.3846253740754413,,,0.020561060053296387
431,1.3810026743975885,1.3846253013330863,,,0.020378782995976508
432,1.3810025226505085,1.3846252303850597,,,0.020368758938275278
433,1.3810023746483182,1.3846251611870937,,,0.020399738918058574
434,1.3810022302985745,1.384625093696012,,,0.020605904050171375
435,1.381002089511121,1.3846250278697052,,,0.02125705301295966
436,1.3810019521980246,1.3846249636671017,,,0.02057790500111878
437,1.3810018182735249,1.3846249010481437,,,0.020495655946433544
438,1.3810016876539764,1.3846248399737622,,,0.02190175501164049
439,1.381001560257801,1.3846247804058511,,,0.02412364399060607
440,1.381001436005434,1.3846247223072452,,,0.02149399893824011
441,1.3810013148192757,1.384624665641697,,,0.02107996807899326
442,1.3810011966236417,1.384624610373852,,,0.02980698400642723
443,1.3810010813447167,1.3846245564692286,,,0.020705114002339542
444,1.3810009689105078,1.3846245038941971,,,0.023073012940585613
445,1.381000859250798,1.384624452615955,,,0.024805026943795383
446,1.3810007522971068,1.3846244026025123,,,0.02309621695894748
447,1.3810006479826415,1.3846243538226655,,,0.02269985992461443
448,1.381000546242261,1.3846243062459829,,,0.020601579104550183
449,1.3810004470124295,1.3846242598427827,,,0.02070507500320673
450,1.381000350231183,1.3846242145841157,94.39999999999999,67.4,0.020624048076570034
