Epoch,Quantum_Loss_PennyLane
0,1.4325097843568053
1,1.4296621987452212
2,1.4268775342254103
3,1.4241545582584236
4,1.4214920542044944
5,1.4188888215294801
6,1.4163436759871102
7,1.4138554497778526
8,1.411422991685186
9,1.4090451671901003
10,1.4067208585646531
11,1.4044489649454048
12,1.4022284023875355
13,1.4000581039004913
14,1.397937019465966
15,1.3958641160390148
16,1.3938383775331171
17,1.3918588047899765
18,1.3899244155348143
19,1.3880342443179532
20,1.3861873424434128
21,1.3843827778852629
22,1.3826196351924487
23,1.3808970153827862
24,1.3792140358267928
25,1.3775698301220554
26,1.3759635479587196
27,1.3743943549767654
28,1.3728614326156507
29,1.37136397795691
30,1.3699012035602574
31,1.3684723372937406
32,1.3670766221584776
33,1.3657133161084318
34,1.3643816918657588
35,1.3630810367321329
36,1.36181065239652
37,1.360569854739801
38,1.3593579736366606
39,1.3581743527550838
40,1.3570183493538748
41,1.3558893340784917
42,1.354786690755546
43,1.3537098161862842
44,1.3526581199393068
45,1.3516310241428515
46,1.350627963276843
47,1.3496483839650035
48,1.3486917447672215
49,1.3477575159724053
50,1.346845179392028
51,1.3459542281545382
52,1.3450841665008304
53,1.34423450958092
54,1.3434047832519913
55,1.3425945238779509
56,1.3418032781306177
57,1.3410306027926666
58,1.3402760645624463
59,1.3395392398607617
60,1.338819714639723
61,1.3381170841937249
62,1.337430952972666
63,1.3367609343974416
64,1.3361066506777903
65,1.3354677326325475
66,1.3348438195123435
67,1.3342345588248006
68,1.333639606162253
69,1.3330586250320273
70,1.332491286689311
71,1.3319372699726104
72,1.331396261141848
73,1.3308679537190742
74,1.3303520483318239
75,1.3298482525591209
76,1.329356280780111
77,1.3288758540253478
78,1.3284066998307011
79,1.3279485520939007
80,1.3275011509336814
81,1.3270642425515373
82,1.3266375790960518
83,1.3262209185297962
84,1.325814024498766
85,1.325416666204354
86,1.3250286182778055
87,1.3246496606571594
88,1.3242795784666288
89,1.3239181618984153
90,1.323565206096895
91,1.3232205110451867
92,1.322883881454038
93,1.3225551266530222
94,1.3222340604839968
95,1.321920501196804
96,1.3216142713471675
97,1.3213151976967747
98,1.3210231111154802
99,1.3207378464856188
100,1.320459242608393
101,1.3201871421122804
102,1.3199213913634669
103,1.319661840378211
104,1.3194083427371752
105,1.3191607555016305
106,1.318918939131536
107,1.3186827574054414
108,1.3184520773421904
109,1.3182267691243807
110,1.318006706023548
111,1.3177917643270638
112,1.3175818232666654
113,1.31737676494864
114,1.317176474285592
115,1.3169808389297808
116,1.3167897492079823
117,1.3166030980578691
118,1.3164207809658421
119,1.316242695906313
120,1.3160687432823934
121,1.3158988258679711
122,1.3157328487511206
123,1.3155707192788557
124,1.3154123470031647
125,1.3152576436283088
126,1.3151065229593661
127,1.3149589008519884
128,1.3148146951633288
129,1.3146738257041466
130,1.3145362141920307
131,1.3144017842057356
132,1.3142704611406022
133,1.3141421721650333
134,1.3140168461780042
135,1.3138944137675914
136,1.3137748071704785
137,1.3136579602324323
138,1.3135438083697273
139,1.3134322885314869
140,1.3133233391629253
141,1.3132169001694693
142,1.3131129128817454
143,1.313011320021395
144,1.3129120656677238
145,1.3128150952251372
146,1.3127203553913729
147,1.3126277941264797
148,1.3125373606225654
149,1.3124490052742495
150,1.3123626796498353
151,1.3122783364631911
152,1.312195929546281
153,1.312115413822382
154,1.3120367452799375
155,1.3119598809470356
156,1.3118847788665193
157,1.3118113980716766
158,1.3117396985625356
159,1.3116696412827218
160,1.311601188096878
161,1.3115343017686292
162,1.3114689459390765
163,1.3114050851058172
164,1.3113426846024638
165,1.3112817105786685
166,1.311222129980615
167,1.311163910531998
168,1.3111070207154543
169,1.3110514297544364
170,1.310997107595543
171,1.3109440248912523
172,1.3108921529830893
173,1.3108414638852073
174,1.3107919302683284
175,1.3107435254441224
176,1.310696223349924
177,1.3106499985338385
178,1.3106048261402008
179,1.3105606818953865
180,1.3105175420939625
181,1.310475383585187
182,1.310434183759803
183,1.3103939205371917
184,1.3103545723527978
185,1.3103161181458896
186,1.3102785373475854
187,1.3102418098691906
188,1.310205916090811
189,1.310170836850229
190,1.3101365534320588
191,1.3101030475571633
192,1.3100703013723212
193,1.3100382974401414
194,1.31000701872922
195,1.309976448604547
196,1.309946570818119
197,1.3099173694998063
198,1.3098888291484116
199,1.3098609346229666
200,1.3098336711342193
201,1.309807024236341
202,1.3097809798188196
203,1.3097555240985588
204,1.3097306436121505
205,1.3097063252083583
206,1.3096825560407488
207,1.309659323560526
208,1.3096366155095276
209,1.3096144199133797
210,1.309592725074836
211,1.3095715195672561
212,1.3095507922282472
213,1.3095305321534656
214,1.3095107286905527
215,1.309491371433224
216,1.3094724502154986
217,1.3094539551060635
218,1.3094358764027714
219,1.309418204627278
220,1.309400930519796
221,1.309384045033981
222,1.3093675393319368
223,1.3093514047793424
224,1.3093356329406851
225,1.3093202155746255
226,1.30930514462945
227,1.3092904122386508
228,1.3092760107166024
229,1.309261932554333
230,1.3092481704154135
231,1.309234717131932
232,1.3092215657005655
233,1.3092087092787454
234,1.3091961411809139
235,1.309183854874873
236,1.309171843978211
237,1.3091601022548205
238,1.3091486236114989
239,1.3091374020946251
240,1.3091264318869176
241,1.3091157073042656
242,1.3091052227926423
243,1.3090949729250827
244,1.3090849523987387
245,1.309075156031998
246,1.3090655787616794
247,1.3090562156402812
248,1.3090470618333114
249,1.3090381126166601
250,1.3090293633740584
251,1.3090208095945706
252,1.3090124468701663
253,1.309004270893337
254,1.308996277454779
255,1.3089884624411177
256,1.3089808218326986
257,1.3089733517014188
258,1.3089660482086205
259,1.308958907603019
260,1.3089519262187008
261,1.3089451004731398
262,1.3089384268652902
263,1.3089319019737025
264,1.3089255224546932
265,1.3089192850405542
266,1.3089131865378023
267,1.3089072238254746
268,1.3089013938534642
269,1.3088956936408835
270,1.3088901202744818
271,1.308884670907086
272,1.3088793427560905
273,1.3088741331019615
274,1.3088690392868072
275,1.308864058712951
276,1.3088591888415575
