Epoch,Quantum_Loss_PennyLane
474,1.3482109968455518
475,1.34821097177572
476,1.348210947303226
477,1.3482109234138133
478,1.348210900093571
479,1.3482108773289165
480,1.3482108551065948
481,1.3482108334136669
482,1.3482108122374998
483,1.348210791565765
484,1.3482107713864322
485,1.3482107516877528
486,1.3482107324582597
487,1.348210713686762
488,1.3482106953623365
489,1.3482106774743188
490,1.3482106600122998
491,1.34821064296612
492,1.3482106263258622
493,1.348210610081845
494,1.3482105942246192
495,1.3482105787449628
496,1.3482105636338697
497,1.3482105488825553
498,1.3482105344824376
499,1.3482105204251442
