Epoch,Quantum_Loss_PennyLane,Classical_Loss_PennyLane
0,1.5103066095395699,1.393518047885793
1,1.504083457557337,1.3922020883490416
2,1.4980066103237888,1.3909184382996338
3,1.4920731339453397,1.3896663111172076
4,1.4862801164061537,1.3884449383577828
5,1.480624669837875,1.3872535694063821
6,1.4751039326325683,1.3860914711315457
7,1.4697150714020917,1.3849579275420778
8,1.4644552827874588,1.3838522394463193
9,1.4593217951221538,1.382773724114239
10,1.454311869953639,1.3817217149425831
11,1.4494228034275367,1.3806955611233278
12,1.4446519275392002,1.3796946273156396
13,1.4399966112575302,1.3787182933215425
14,1.4354542615260475,1.3777659537654547
15,1.4310223241463134,1.3768370177777602
16,1.4266982845488467,1.3759309086825469
17,1.4224796684567298,1.3750470636896321
18,1.4183640424470794,1.3741849335909913
19,1.414349014415564,1.37334398246167
20,1.410432233949074,1.372523687365271
21,1.4066113926115988,1.371723538064074
22,1.402884224148295,1.3709430367338502
23,1.399248504612607,1.3701816976834127
24,1.3957020524212038,1.3694390470789375
25,1.3922427283413763,1.3687146226730835
26,1.3888684354153782,1.3680079735389206
27,1.3855771188261072,1.3673186598086824
28,1.3823667657083005,1.366646252417338
29,1.3792354049093372,1.3659903328509764
30,1.3761811067035263,1.365350492899994
31,1.373201982463661,1.3647263344170635
32,1.37029618429337,1.3641174690798572
33,1.3674619046237448,1.3635235181585017
34,1.3646973757774712,1.3629441122877204
35,1.3620008695035772,1.3623788912436354
36,1.3593706964857448,1.3618275037251755
37,1.3568052058269813,1.3612896071400538
38,1.354302784513283,1.3607648673952597
39,1.3518618568587861,1.360252958692016
40,1.3494808839347612,1.3597535633251456
41,1.347158362984626,1.359266371486791
42,1.3448928268271048,1.3587910810744268
43,1.3426828432494151,1.3583273975031103
44,1.3405270143923422,1.3578750335218968
45,1.3384239761288632,1.3574337090343689
46,1.3363723974379176,1.3570031509232068
47,1.3343709797747758,1.3565830928787355
48,1.3324184564393757,1.3561732752313882
49,1.3305135919438746,1.3557734447880103
50,1.3286551813805711,1.355383354671944
51,1.3268420497912976,1.3550027641668223
52,1.3250730515392104,1.3546314385640064
53,1.3233470696839262,1.3542691490135983
54,1.3216630153607944,1.3539156723789592
55,1.3200198271650636,1.3535707910946688
56,1.3184164705416195,1.3532342930278565
57,1.3168519371808867,1.35290597134284
58,1.3153252444214814,1.3525856243689982
59,1.313835434660062,1.352273055471822
60,1.3123815747688523,1.3519680729270684
61,1.310962755521201,1.351670489797959
62,1.3095780910255277,1.351380123815356
63,1.3082267181679483,1.3510967972608505
64,1.306907796063828,1.3508203368527059
65,1.305620505518494,1.3505505736345877
66,1.304364048497272,1.3502873428670212
67,1.3031376476049963,1.35003048392152
68,1.3019405455751223,1.3497798401773173
69,1.3007720047685203,1.3495352589206515
70,1.2996313066820127,1.3492965912465407
71,1.298517751466703,1.349063691962992
72,1.2974306574561,1.34883641949759
73,1.2963693607040607,1.3486146358064088
74,1.2953332145324903,1.348398206285194
75,1.2943215890887947,1.3481869996827613
76,1.293333870913037,1.3479808880165596
77,1.2923694625146904,1.3477797464903465
78,1.291427781958956,1.3475834534139297
79,1.290508262462526,1.34739189012492
80,1.2896103519986977,1.3472049409124507
81,1.2887335129117419,1.3470224929428176
82,1.287877221540389,1.3468444361869873
83,1.2870409678503218,1.3466706633499377
84,1.286224255075541,1.3465010698017754
85,1.2854265993684693,1.3463355535105967
86,1.284647529458653,1.346174014977044
87,1.2838865863199116,1.3460163571705142
88,1.2831433228457967,1.3458624854669838
89,1.2824173035332103,1.3457123075884105
90,1.281708104174018,1.345565733543664
91,1.2810153115545198,1.3454226755709595
92,1.2803385231626128,1.3452830480817486
93,1.2796773469024882,1.3451467676060336
94,1.2790314008167203,1.3450137527390722
95,1.2784003128155783,1.3448839240894324
96,1.2777837204134008,1.344757204228368
97,1.2771812704719026,1.3446335176404813
98,1.2765926189502266,1.3445127906756387
99,1.2760174306616117,1.3443949515021072
100,1.275455379036519,1.344279930060886
101,1.2749061458920514,1.3441676580211948
102,1.2743694212075405,1.3440580687370969
103,1.273844902906136,1.3439510972052253
104,1.2733322966422624,1.343846680023583
105,1.2728313155947863,1.3437447553513913
106,1.272341680265779,1.343645262869959
107,1.2718631182846982,1.3435481437445493
108,1.2713953642178926,1.3434533405872133
109,1.2709381593832574,1.3433607974205688
110,1.2704912516699418,1.3432704596425036
111,1.2700543953629497,1.3431822739917725
112,1.269627350972536,1.3430961885144699
113,1.26920988506824,1.3430121525313568
114,1.2688017701174696,1.3429301166060126
115,1.268402784328491,1.342850032513804
116,1.2680127114977175,1.342771853211635
117,1.2676313408611792,1.342695532808468
118,1.2672584669500662,1.342621026536595
119,1.266893889450237,1.3425482907236348
120,1.2665374130655742,1.3424772827652434
121,1.2661888473850988,1.3424079610985142
122,1.2658480067537217,1.3423402851760562
123,1.2655147101465616,1.342274215440726
124,1.2651887810467044,1.342209713301001
125,1.264870047326316,1.3421467411069792
126,1.2645583411310342,1.3420852621269832
127,1.264253498767523,1.3420252405247584
128,1.2639553605941285,1.341966641337248
129,1.2636637709145182,1.3419094304529295
130,1.2633785778742594,1.341853574590701
131,1.2630996333602273,1.3417990412792977
132,1.2628267929027615,1.3417457988372323
133,1.262559915580526,1.3416938163532408
134,1.2622988639279613,1.341643063667218
135,1.2620435038452706,1.3415935113516413
136,1.2617937045108807,1.3415451306934572
137,1.2615493382962846,1.3414978936764257
138,1.261310280683222,1.341451772963913
139,1.261076410183116,1.3414067418821114
140,1.2608476082587057,1.3413627744036871
141,1.2606237592478204,1.3413198451318387
142,1.2604047502892386,1.341277929284751
143,1.2601904712505418,1.3412370026804488
144,1.2599808146579514,1.341197041722023
145,1.259775675628066,1.3411580233832332
146,1.2595749518014454,1.341119925194468
147,1.2593785432780036,1.34108272522906
148,1.2591863525541411,1.341046402089943
149,1.2589982844615948,1.3410109348966432
150,1.2588142461079155,1.3409763032725963
151,1.2586341468185782,1.340942487332783
152,1.2584578980806316,1.3409094676716742
153,1.2582854134878811,1.3408772253514747
154,1.2581166086875328,1.3408457418906639
155,1.2579514013282767,1.3408149992528227
156,1.2577897110097676,1.3407849798357365
157,1.2576314592334463,1.3407556664607736
158,1.2574765693546919,1.3407270423625262
159,1.2573249665362356,1.3406990911787098
160,1.257176577702833,1.3406717969403168
161,1.2570313314971346,1.340645144062011
162,1.2568891582367396,1.3406191173327648
163,1.2567499898723686,1.340593701906728
164,1.256613759947183,1.3405688832943232
165,1.2564804035571415,1.3405446473535623
166,1.256349857312441,1.340520980281581
167,1.2562220592999496,1.3404978686063798
168,1.2560969490466452,1.3404752991787716
169,1.255974467484014,1.3404532591645317
170,1.2558545569133788,1.3404317360367357
171,1.255737160972151,1.3404107175682944
172,1.255622224600951,1.3403901918246692
173,1.2555096940116033,1.3403701471567673
174,1.255399516655964,1.340350572194016
175,1.2552916411955557,1.3403314558376058
176,1.2551860174719984,1.3403127872538994
177,1.2550825964782175,1.3402945558680068
178,1.2549813303303812,1.3402767513575151
179,1.2548821722405847,1.3402593636463758
180,1.2547850764902289,1.3402423828989412
181,1.2546899984040936,1.3402257995141487
182,1.254596894325077,1.340209604119847
183,1.2545057215895894,1.3401937875672636
184,1.254416438503577,1.3401783409256067
185,1.2543290043191564,1.3401632554768017
186,1.2542433792118661,1.3401485227103538
187,1.2541595242584775,1.340134134318341
188,1.2540774014153906,1.340120082190527
189,1.2539969734975716,1.340106358409595
190,1.253918204158032,1.340092955246497
191,1.2538410578678265,1.3400798651559207
192,1.2537654998965628,1.3400670807718627
193,1.2536914962933965,1.3400545949033131
194,1.2536190138685224,1.340042400530046
195,1.25354802017512,1.3400304907985099
196,1.2534784834917532,1.3400188590178224
197,1.2534103728052353,1.3400074986558592
198,1.253343657793891,1.3399964033354423
199,1.2532783088112693,1.339985566830618
200,1.253214296870243,1.3399749830630259
201,1.2531515936275266,1.3399646460983603
202,1.2530901713685503,1.339954550142912
203,1.253030002992754,1.3399446895402
204,1.2529710619992005,1.3399350587676802
205,1.2529133224725892,1.3399256524335388
206,1.2528567590695832,1.3399164652735591
207,1.2528013470054988,1.339907492148069
208,1.2527470620413084,1.339898728038959
209,1.2526938804709733,1.3398901680467752
210,1.252641779109088,1.3398818073878807
211,1.2525907352788246,1.339873641391688
212,1.2525407268001767,1.3398656654979577
213,1.2524917319784912,1.3398578752541606
214,1.252443729593283,1.3398502663129086
215,1.2523966988873136,1.3398428344294424
216,1.2523506195559548,1.3398355754591842
217,1.252305471736794,1.3398284853553455
218,1.2522612359994991,1.339821560166599
219,1.2522178933359331,1.3398147960348
220,1.2521754251505055,1.3398081891927656
221,1.2521338132507513,1.339801735962111
222,1.252093039838155,1.3397954327511314
223,1.2520530874991729,1.3397892760527403
224,1.2520139391964937,1.3397832624424553
225,1.2519755782604953,1.339777388576433
226,1.2519379883809116,1.339771651189551
227,1.2519011535987,1.3397660470935364
228,1.2518650582981017,1.3397605731751394
229,1.2518296871988968,1.3397552263943506
230,1.2517950253488368,1.3397500037826608
231,1.25176105811626,1.3397449024413648
232,1.2517277711828911,1.3397399195399025
233,1.2516951505367984,1.3397350523142426
234,1.2516631824655278,1.3397302980653047
235,1.2516318535493973,1.3397256541574185
236,1.251601150654947,1.33972111801682
237,1.2515710609285442,1.3397166871301849
238,1.2515415717901526,1.339712359043196
239,1.2515126709272233,1.3397081313591457
240,1.2514843462887524,1.3397040017375716
241,1.2514565860794646,1.3396999678929244
242,1.2514293787541413,1.3396960275932694
243,1.2514027130120735,1.3396921786590168
244,1.251376577791655,1.339688418961684
245,1.2513509622650896,1.3396847464226864
246,1.2513258558332319,1.3396811590121593
247,1.2513012481205412,1.3396776547478042
248,1.2512771289701599,1.339674231693767
249,1.2512534884390951,1.3396708879595391
250,1.251230316793528,1.3396676216988876
251,1.2512076045042124,1.3396644311088095
252,1.2511853422419945,1.3396613144285117
253,1.2511635208734346,1.3396582699384143
254,1.251142131456521,1.3396552959591794
255,1.2511211652364893,1.3396523908507605
256,1.2511006136417384,1.3396495530114774
257,1.2510804682798353,1.3396467808771106
258,1.2510607209336193,1.3396440729200199
259,1.2510413635573792,1.339641427648281
260,1.251022388273146,1.3396388436048445
261,1.2510037873670365,1.339636319366716
262,1.250985553285711,1.339633853544152
263,1.2509676786328874,1.3396314447798794
264,1.2509501561659488,1.3396290917483296
265,1.2509329787926244,1.3396267931548937
266,1.2509161395677468,1.3396245477351938
267,1.2508996316900796,1.339622354254372
268,1.2508834484992124,1.3396202115063964
269,1.2508675834725458,1.3396181183133837
270,1.2508520302223143,1.339616073524938
271,1.2508367824927076,1.339614076017503
272,1.2508218341570272,1.3396121246937351
273,1.2508071792149347,1.339610218481884
274,1.250792811789737,1.3396083563351944
275,1.2507787261257488,1.3396065372313175
276,1.2507649165857107,1.3396047601717398
277,1.2507513776482582,1.3396030241812222
278,1.2507381039054541,1.3396013283072556
279,1.250725090060377,1.339599671619526
280,1.2507123309247545,1.3395980532093956
281,1.250699821416661,1.3395964721893934
282,1.250687556558256,1.33959492769272
283,1.2506755314735798,1.339593418872762
284,1.250663741386394,1.3395919449026201
285,1.2506521816180736,1.339590504974647
286,1.2506408475855366,1.339589098299996
287,1.2506297347992317,1.3395877241081808
288,1.250618838861171,1.3395863816466465
289,1.2506081554629795,1.3395850701803482
290,1.2505976803840302,1.3395837889913427
291,1.2505874094895841,1.3395825373783885
292,1.250577338728986,1.3395813146565532
293,1.250567464133901,1.3395801201568336
294,1.2505577818165885,1.3395789532257827
295,1.2505482879682048,1.3395778132251461
296,1.2505389788571621,1.3395766995315066
297,1.2505298508275007,1.3395756115359374
298,1.25052090029731,1.3395745486436632
299,1.250512123757187,1.3395735102737305
300,1.250503517768717,1.3395724958586839
301,1.2504950789629963,1.3395715048442507
302,1.2504868040391783,1.3395705366890331
303,1.2504786897630646,1.3395695908642085
304,1.2504707329657103,1.3395686668532343
305,1.2504629305420751,1.3395677641515626
306,1.2504552794496893,1.33956688226636
307,1.2504477767073578,1.3395660207162334
308,1.2504404193938954,1.3395651790309646
309,1.2504332046468727,1.3395643567512474
310,1.2504261296614083,1.3395635534284356
